,REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE,TIME,COLOR
1395963,RE1,S101,UPSREG,INDIHT,2052,0.0,2052,UPSREG
1395964,RE1,S101,UPSREG,INDIHT,2053,0.0,2053,UPSREG
1395965,RE1,S101,UPSREG,INDIHT,2054,0.0,2054,UPSREG
1395966,RE1,S101,UPSREG,INDDHT,2022,0.0,2022,UPSREG
1395967,RE1,S101,UPSREG,INDDHT,2023,0.0,2023,UPSREG
1395968,RE1,S101,UPSREG,INDDHT,2024,0.0,2024,UPSREG
1395969,RE1,S101,UPSREG,INDDHT,2025,0.0,2025,UPSREG
1395970,RE1,S101,UPSREG,INDDHT,2026,0.0,2026,UPSREG
1395971,RE1,S101,UPSREG,INDDHT,2027,0.0,2027,UPSREG
1395972,RE1,S101,UPSREG,INDDHT,2028,0.0,2028,UPSREG
1395973,RE1,S101,UPSREG,INDDHT,2029,0.0,2029,UPSREG
1395974,RE1,S101,UPSREG,INDDHT,2030,0.0,2030,UPSREG
1395975,RE1,S101,UPSREG,INDDHT,2031,0.0,2031,UPSREG
1395976,RE1,S101,UPSREG,INDDHT,2032,0.0,2032,UPSREG
1395977,RE1,S101,UPSREG,INDDHT,2033,0.0,2033,UPSREG
1395978,RE1,S101,UPSREG,INDDHT,2034,0.0,2034,UPSREG
1395979,RE1,S101,UPSREG,INDDHT,2035,0.0,2035,UPSREG
1395980,RE1,S101,UPSREG,INDDHT,2036,0.0,2036,UPSREG
1395981,RE1,S101,UPSREG,INDDHT,2037,0.0,2037,UPSREG
1395982,RE1,S101,UPSREG,INDDHT,2038,0.0,2038,UPSREG
1395983,RE1,S101,UPSREG,INDDHT,2039,0.0,2039,UPSREG
1395984,RE1,S101,UPSREG,INDDHT,2040,0.0,2040,UPSREG
1395985,RE1,S101,UPSREG,INDDHT,2041,0.0,2041,UPSREG
1395986,RE1,S101,UPSREG,INDDHT,2042,0.0,2042,UPSREG
1395987,RE1,S101,UPSREG,INDDHT,2043,0.0,2043,UPSREG
1395988,RE1,S101,UPSREG,INDDHT,2044,0.0,2044,UPSREG
1395989,RE1,S101,UPSREG,INDDHT,2045,0.0,2045,UPSREG
1395990,RE1,S101,UPSREG,INDDHT,2046,0.0,2046,UPSREG
1395991,RE1,S101,UPSREG,INDDHT,2047,0.0,2047,UPSREG
1395992,RE1,S101,UPSREG,INDDHT,2048,0.0,2048,UPSREG
1395993,RE1,S101,UPSREG,INDDHT,2049,0.0,2049,UPSREG
1395994,RE1,S101,UPSREG,INDDHT,2050,0.0,2050,UPSREG
1395995,RE1,S101,UPSREG,INDDHT,2051,0.0,2051,UPSREG
1395996,RE1,S101,UPSREG,INDDHT,2052,0.0,2052,UPSREG
1395997,RE1,S101,UPSREG,INDDHT,2053,0.0,2053,UPSREG
1395998,RE1,S101,UPSREG,INDDHT,2054,0.0,2054,UPSREG
1395999,RE1,S101,UPSREG,INDOTH_COA,2022,0.0,2022,UPSREG
1396000,RE1,S101,UPSREG,INDOTH_COA,2023,0.0,2023,UPSREG
1396001,RE1,S101,UPSREG,INDOTH_COA,2024,0.0,2024,UPSREG
1396002,RE1,S101,UPSREG,INDOTH_COA,2025,0.0,2025,UPSREG
1396003,RE1,S101,UPSREG,INDOTH_COA,2026,0.0,2026,UPSREG
1396004,RE1,S101,UPSREG,INDOTH_COA,2027,0.0,2027,UPSREG
1396005,RE1,S101,UPSREG,INDOTH_COA,2028,0.0,2028,UPSREG
1396006,RE1,S101,UPSREG,INDOTH_COA,2029,0.0,2029,UPSREG
1396007,RE1,S101,UPSREG,INDOTH_COA,2030,0.0,2030,UPSREG
1396008,RE1,S101,UPSREG,INDOTH_COA,2031,0.0,2031,UPSREG
1396009,RE1,S101,UPSREG,INDOTH_COA,2032,0.0,2032,UPSREG
1396010,RE1,S101,UPSREG,INDOTH_COA,2033,0.0,2033,UPSREG
1396011,RE1,S101,UPSREG,INDOTH_COA,2034,0.0,2034,UPSREG
1396012,RE1,S101,UPSREG,INDOTH_COA,2035,0.0,2035,UPSREG
1396013,RE1,S101,UPSREG,INDOTH_COA,2036,0.0,2036,UPSREG
1396014,RE1,S101,UPSREG,INDOTH_COA,2037,0.0,2037,UPSREG
1396015,RE1,S101,UPSREG,INDOTH_COA,2038,0.0,2038,UPSREG
1396016,RE1,S101,UPSREG,INDOTH_COA,2039,0.0,2039,UPSREG
1396017,RE1,S101,UPSREG,INDOTH_COA,2040,0.0,2040,UPSREG
1396018,RE1,S101,UPSREG,INDOTH_COA,2041,0.0,2041,UPSREG
1396019,RE1,S101,UPSREG,INDOTH_COA,2042,0.0,2042,UPSREG
1396020,RE1,S101,UPSREG,INDOTH_COA,2043,0.0,2043,UPSREG
1396021,RE1,S101,UPSREG,INDOTH_COA,2044,0.0,2044,UPSREG
1396022,RE1,S101,UPSREG,INDOTH_COA,2045,0.0,2045,UPSREG
1396023,RE1,S101,UPSREG,INDOTH_COA,2046,0.0,2046,UPSREG
1396024,RE1,S101,UPSREG,INDOTH_COA,2047,0.0,2047,UPSREG
1396025,RE1,S101,UPSREG,INDOTH_COA,2048,0.0,2048,UPSREG
1396026,RE1,S101,UPSREG,INDOTH_COA,2049,0.0,2049,UPSREG
1396027,RE1,S101,UPSREG,INDOTH_COA,2050,0.0,2050,UPSREG
1396028,RE1,S101,UPSREG,INDOTH_COA,2051,0.0,2051,UPSREG
1396029,RE1,S101,UPSREG,INDOTH_COA,2052,0.0,2052,UPSREG
1396030,RE1,S101,UPSREG,INDOTH_COA,2053,0.0,2053,UPSREG
1396031,RE1,S101,UPSREG,INDOTH_COA,2054,0.0,2054,UPSREG
1396032,RE1,S101,UPSREG,INDCLIM,2022,0.0,2022,UPSREG
1396033,RE1,S101,UPSREG,INDCLIM,2023,0.0,2023,UPSREG
1396034,RE1,S101,UPSREG,INDCLIM,2024,0.0,2024,UPSREG
1396035,RE1,S101,UPSREG,INDCLIM,2025,0.0,2025,UPSREG
1396036,RE1,S101,UPSREG,INDCLIM,2026,0.0,2026,UPSREG
1396037,RE1,S101,UPSREG,INDCLIM,2027,0.0,2027,UPSREG
1396038,RE1,S101,UPSREG,INDCLIM,2028,0.0,2028,UPSREG
1396039,RE1,S101,UPSREG,INDCLIM,2029,0.0,2029,UPSREG
1396040,RE1,S101,UPSREG,INDCLIM,2030,0.0,2030,UPSREG
1396041,RE1,S101,UPSREG,INDCLIM,2031,0.0,2031,UPSREG
1396042,RE1,S101,UPSREG,INDCLIM,2032,0.0,2032,UPSREG
1396043,RE1,S101,UPSREG,INDCLIM,2033,0.0,2033,UPSREG
1396044,RE1,S101,UPSREG,INDCLIM,2034,0.0,2034,UPSREG
1396045,RE1,S101,UPSREG,INDCLIM,2035,0.0,2035,UPSREG
1396046,RE1,S101,UPSREG,INDCLIM,2036,0.0,2036,UPSREG
1396047,RE1,S101,UPSREG,INDCLIM,2037,0.0,2037,UPSREG
1396048,RE1,S101,UPSREG,INDCLIM,2038,0.0,2038,UPSREG
1396049,RE1,S101,UPSREG,INDCLIM,2039,0.0,2039,UPSREG
1396050,RE1,S101,UPSREG,INDCLIM,2040,0.0,2040,UPSREG
1396051,RE1,S101,UPSREG,INDCLIM,2041,0.0,2041,UPSREG
1396052,RE1,S101,UPSREG,INDCLIM,2042,0.0,2042,UPSREG
1396053,RE1,S101,UPSREG,INDCLIM,2043,0.0,2043,UPSREG
1396054,RE1,S101,UPSREG,INDCLIM,2044,0.0,2044,UPSREG
1396055,RE1,S101,UPSREG,INDCLIM,2045,0.0,2045,UPSREG
1396056,RE1,S101,UPSREG,INDCLIM,2046,0.0,2046,UPSREG
1396057,RE1,S101,UPSREG,INDCLIM,2047,0.0,2047,UPSREG
1396058,RE1,S101,UPSREG,INDCLIM,2048,0.0,2048,UPSREG
1396059,RE1,S101,UPSREG,INDCLIM,2049,0.0,2049,UPSREG
1396060,RE1,S101,UPSREG,INDCLIM,2050,0.0,2050,UPSREG
1396061,RE1,S101,UPSREG,INDCLIM,2051,0.0,2051,UPSREG
1396062,RE1,S101,UPSREG,INDCLIM,2052,0.0,2052,UPSREG
1396063,RE1,S101,UPSREG,INDCLIM,2053,0.0,2053,UPSREG
1396064,RE1,S101,UPSREG,INDCLIM,2054,0.0,2054,UPSREG
1396065,RE1,S101,UPSREG,INDILU,2022,0.0,2022,UPSREG
1396066,RE1,S101,UPSREG,INDILU,2023,0.0,2023,UPSREG
1396067,RE1,S101,UPSREG,INDILU,2024,0.0,2024,UPSREG
1396068,RE1,S101,UPSREG,INDILU,2025,0.0,2025,UPSREG
1396069,RE1,S101,UPSREG,INDILU,2026,0.0,2026,UPSREG
1396070,RE1,S101,UPSREG,INDILU,2027,0.0,2027,UPSREG
1396071,RE1,S101,UPSREG,INDILU,2028,0.0,2028,UPSREG
1396072,RE1,S101,UPSREG,INDILU,2029,0.0,2029,UPSREG
1396073,RE1,S101,UPSREG,INDILU,2030,0.0,2030,UPSREG
1396074,RE1,S101,UPSREG,INDILU,2031,0.0,2031,UPSREG
1396075,RE1,S101,UPSREG,INDILU,2032,0.0,2032,UPSREG
1396076,RE1,S101,UPSREG,INDILU,2033,0.0,2033,UPSREG
1396077,RE1,S101,UPSREG,INDILU,2034,0.0,2034,UPSREG
1396078,RE1,S101,UPSREG,INDILU,2035,0.0,2035,UPSREG
1396079,RE1,S101,UPSREG,INDILU,2036,0.0,2036,UPSREG
1396080,RE1,S101,UPSREG,INDILU,2037,0.0,2037,UPSREG
1396081,RE1,S101,UPSREG,INDILU,2038,0.0,2038,UPSREG
1396082,RE1,S101,UPSREG,INDILU,2039,0.0,2039,UPSREG
1396083,RE1,S101,UPSREG,INDILU,2040,0.0,2040,UPSREG
1396084,RE1,S101,UPSREG,INDILU,2041,0.0,2041,UPSREG
1396085,RE1,S101,UPSREG,INDILU,2042,0.0,2042,UPSREG
1396086,RE1,S101,UPSREG,INDILU,2043,0.0,2043,UPSREG
1396087,RE1,S101,UPSREG,INDILU,2044,0.0,2044,UPSREG
1396088,RE1,S101,UPSREG,INDILU,2045,0.0,2045,UPSREG
1396089,RE1,S101,UPSREG,INDILU,2046,0.0,2046,UPSREG
1396090,RE1,S101,UPSREG,INDILU,2047,0.0,2047,UPSREG
1396091,RE1,S101,UPSREG,INDILU,2048,0.0,2048,UPSREG
1396092,RE1,S101,UPSREG,INDILU,2049,0.0,2049,UPSREG
1396093,RE1,S101,UPSREG,INDILU,2050,0.0,2050,UPSREG
1396094,RE1,S101,UPSREG,INDILU,2051,0.0,2051,UPSREG
1396095,RE1,S101,UPSREG,INDILU,2052,0.0,2052,UPSREG
1396096,RE1,S101,UPSREG,INDILU,2053,0.0,2053,UPSREG
1396097,RE1,S101,UPSREG,INDILU,2054,0.0,2054,UPSREG
1396098,RE1,S101,UPSREG,INDMPW,2022,0.0,2022,UPSREG
1396099,RE1,S101,UPSREG,INDMPW,2023,0.0,2023,UPSREG
1396100,RE1,S101,UPSREG,INDMPW,2024,0.0,2024,UPSREG
1396101,RE1,S101,UPSREG,INDMPW,2025,0.0,2025,UPSREG
1396102,RE1,S101,UPSREG,INDMPW,2026,0.0,2026,UPSREG
1396103,RE1,S101,UPSREG,INDMPW,2027,0.0,2027,UPSREG
1396104,RE1,S101,UPSREG,INDMPW,2028,0.0,2028,UPSREG
1396105,RE1,S101,UPSREG,INDMPW,2029,0.0,2029,UPSREG
1396106,RE1,S101,UPSREG,INDMPW,2030,0.0,2030,UPSREG
1396107,RE1,S101,UPSREG,INDMPW,2031,0.0,2031,UPSREG
1396108,RE1,S101,UPSREG,INDMPW,2032,0.0,2032,UPSREG
1396109,RE1,S101,UPSREG,INDMPW,2033,0.0,2033,UPSREG
1396110,RE1,S101,UPSREG,INDMPW,2034,0.0,2034,UPSREG
1396111,RE1,S101,UPSREG,INDMPW,2035,0.0,2035,UPSREG
1396112,RE1,S101,UPSREG,INDMPW,2036,0.0,2036,UPSREG
1396113,RE1,S101,UPSREG,INDMPW,2037,0.0,2037,UPSREG
1396114,RE1,S101,UPSREG,INDMPW,2038,0.0,2038,UPSREG
1396115,RE1,S101,UPSREG,INDMPW,2039,0.0,2039,UPSREG
1396116,RE1,S101,UPSREG,INDMPW,2040,0.0,2040,UPSREG
1396117,RE1,S101,UPSREG,INDMPW,2041,0.0,2041,UPSREG
1396118,RE1,S101,UPSREG,INDMPW,2042,0.0,2042,UPSREG
1396119,RE1,S101,UPSREG,INDMPW,2043,0.0,2043,UPSREG
1396120,RE1,S101,UPSREG,INDMPW,2044,0.0,2044,UPSREG
1396121,RE1,S101,UPSREG,INDMPW,2045,0.0,2045,UPSREG
1396122,RE1,S101,UPSREG,INDMPW,2046,0.0,2046,UPSREG
1396123,RE1,S101,UPSREG,INDMPW,2047,0.0,2047,UPSREG
1396124,RE1,S101,UPSREG,INDMPW,2048,0.0,2048,UPSREG
1396125,RE1,S101,UPSREG,INDMPW,2049,0.0,2049,UPSREG
1396126,RE1,S101,UPSREG,INDMPW,2050,0.0,2050,UPSREG
1396127,RE1,S101,UPSREG,INDMPW,2051,0.0,2051,UPSREG
1396128,RE1,S101,UPSREG,INDMPW,2052,0.0,2052,UPSREG
1396129,RE1,S101,UPSREG,INDMPW,2053,0.0,2053,UPSREG
1396130,RE1,S101,UPSREG,INDMPW,2054,0.0,2054,UPSREG
1396131,RE1,S101,UPSREG,INDOTH_ELC,2022,0.0,2022,UPSREG
1396132,RE1,S101,UPSREG,INDOTH_ELC,2023,0.0,2023,UPSREG
1396133,RE1,S101,UPSREG,INDOTH_ELC,2024,0.0,2024,UPSREG
1396134,RE1,S101,UPSREG,INDOTH_ELC,2025,0.0,2025,UPSREG
1396135,RE1,S101,UPSREG,INDOTH_ELC,2026,0.0,2026,UPSREG
1396136,RE1,S101,UPSREG,INDOTH_ELC,2027,0.0,2027,UPSREG
1396137,RE1,S101,UPSREG,INDOTH_ELC,2028,0.0,2028,UPSREG
1396138,RE1,S101,UPSREG,INDOTH_ELC,2029,0.0,2029,UPSREG
1396139,RE1,S101,UPSREG,INDOTH_ELC,2030,0.0,2030,UPSREG
1396140,RE1,S101,UPSREG,INDOTH_ELC,2031,0.0,2031,UPSREG
1396141,RE1,S101,UPSREG,INDOTH_ELC,2032,0.0,2032,UPSREG
1396142,RE1,S101,UPSREG,INDOTH_ELC,2033,0.0,2033,UPSREG
1396143,RE1,S101,UPSREG,INDOTH_ELC,2034,0.0,2034,UPSREG
1396144,RE1,S101,UPSREG,INDOTH_ELC,2035,0.0,2035,UPSREG
1396145,RE1,S101,UPSREG,INDOTH_ELC,2036,0.0,2036,UPSREG
1396146,RE1,S101,UPSREG,INDOTH_ELC,2037,0.0,2037,UPSREG
1396147,RE1,S101,UPSREG,INDOTH_ELC,2038,0.0,2038,UPSREG
1396148,RE1,S101,UPSREG,INDOTH_ELC,2039,0.0,2039,UPSREG
1396149,RE1,S101,UPSREG,INDOTH_ELC,2040,0.0,2040,UPSREG
1396150,RE1,S101,UPSREG,INDOTH_ELC,2041,0.0,2041,UPSREG
1396151,RE1,S101,UPSREG,INDOTH_ELC,2042,0.0,2042,UPSREG
1396152,RE1,S101,UPSREG,INDOTH_ELC,2043,0.0,2043,UPSREG
1396153,RE1,S101,UPSREG,INDOTH_ELC,2044,0.0,2044,UPSREG
1396154,RE1,S101,UPSREG,INDOTH_ELC,2045,0.0,2045,UPSREG
1396155,RE1,S101,UPSREG,INDOTH_ELC,2046,0.0,2046,UPSREG
1396156,RE1,S101,UPSREG,INDOTH_ELC,2047,0.0,2047,UPSREG
1396157,RE1,S101,UPSREG,INDOTH_ELC,2048,0.0,2048,UPSREG
1396158,RE1,S101,UPSREG,INDOTH_ELC,2049,0.0,2049,UPSREG
1396159,RE1,S101,UPSREG,INDOTH_ELC,2050,0.0,2050,UPSREG
1396160,RE1,S101,UPSREG,INDOTH_ELC,2051,0.0,2051,UPSREG
1396161,RE1,S101,UPSREG,INDOTH_ELC,2052,0.0,2052,UPSREG
1396162,RE1,S101,UPSREG,INDOTH_ELC,2053,0.0,2053,UPSREG
1396163,RE1,S101,UPSREG,INDOTH_ELC,2054,0.0,2054,UPSREG
1396164,RE1,S101,UPSREG,INDREF,2022,0.0,2022,UPSREG
1396165,RE1,S101,UPSREG,INDREF,2023,0.0,2023,UPSREG
1396166,RE1,S101,UPSREG,INDREF,2024,0.0,2024,UPSREG
1396167,RE1,S101,UPSREG,INDREF,2025,0.0,2025,UPSREG
1396168,RE1,S101,UPSREG,INDREF,2026,0.0,2026,UPSREG
1396169,RE1,S101,UPSREG,INDREF,2027,0.0,2027,UPSREG
1396170,RE1,S101,UPSREG,INDREF,2028,0.0,2028,UPSREG
1396171,RE1,S101,UPSREG,INDREF,2029,0.0,2029,UPSREG
1396172,RE1,S101,UPSREG,INDREF,2030,0.0,2030,UPSREG
1396173,RE1,S101,UPSREG,INDREF,2031,0.0,2031,UPSREG
1396174,RE1,S101,UPSREG,INDREF,2032,0.0,2032,UPSREG
1396175,RE1,S101,UPSREG,INDREF,2033,0.0,2033,UPSREG
1396176,RE1,S101,UPSREG,INDREF,2034,0.0,2034,UPSREG
1396177,RE1,S101,UPSREG,INDREF,2035,0.0,2035,UPSREG
1396178,RE1,S101,UPSREG,INDREF,2036,0.0,2036,UPSREG
1396179,RE1,S101,UPSREG,INDREF,2037,0.0,2037,UPSREG
1396180,RE1,S101,UPSREG,INDREF,2038,0.0,2038,UPSREG
1396181,RE1,S101,UPSREG,INDREF,2039,0.0,2039,UPSREG
1396182,RE1,S101,UPSREG,INDREF,2040,0.0,2040,UPSREG
1396183,RE1,S101,UPSREG,INDREF,2041,0.0,2041,UPSREG
1396184,RE1,S101,UPSREG,INDREF,2042,0.0,2042,UPSREG
1396185,RE1,S101,UPSREG,INDREF,2043,0.0,2043,UPSREG
1396186,RE1,S101,UPSREG,INDREF,2044,0.0,2044,UPSREG
1396187,RE1,S101,UPSREG,INDREF,2045,0.0,2045,UPSREG
1396188,RE1,S101,UPSREG,INDREF,2046,0.0,2046,UPSREG
1396189,RE1,S101,UPSREG,INDREF,2047,0.0,2047,UPSREG
1396190,RE1,S101,UPSREG,INDREF,2048,0.0,2048,UPSREG
1396191,RE1,S101,UPSREG,INDREF,2049,0.0,2049,UPSREG
1396192,RE1,S101,UPSREG,INDREF,2050,0.0,2050,UPSREG
1396193,RE1,S101,UPSREG,INDREF,2051,0.0,2051,UPSREG
1396194,RE1,S101,UPSREG,INDREF,2052,0.0,2052,UPSREG
1396195,RE1,S101,UPSREG,INDREF,2053,0.0,2053,UPSREG
1396196,RE1,S101,UPSREG,INDREF,2054,0.0,2054,UPSREG
1396197,RE1,S101,UPSREG,MINIDSL,2022,0.0,2022,UPSREG
1396198,RE1,S101,UPSREG,MINIDSL,2023,0.0,2023,UPSREG
1396199,RE1,S101,UPSREG,MINIDSL,2024,0.0,2024,UPSREG
1396200,RE1,S101,UPSREG,MINIDSL,2025,0.0,2025,UPSREG
1396201,RE1,S101,UPSREG,MINIDSL,2026,0.0,2026,UPSREG
1396202,RE1,S101,UPSREG,MINIDSL,2027,0.0,2027,UPSREG
1396203,RE1,S101,UPSREG,MINIDSL,2028,0.0,2028,UPSREG
1396204,RE1,S101,UPSREG,MINIDSL,2029,0.0,2029,UPSREG
1396205,RE1,S101,UPSREG,MINIDSL,2030,0.0,2030,UPSREG
1396206,RE1,S101,UPSREG,MINIDSL,2031,0.0,2031,UPSREG
1396207,RE1,S101,UPSREG,MINIDSL,2032,0.0,2032,UPSREG
1396208,RE1,S101,UPSREG,MINIDSL,2033,0.0,2033,UPSREG
1396209,RE1,S101,UPSREG,MINIDSL,2034,0.0,2034,UPSREG
1396210,RE1,S101,UPSREG,MINIDSL,2035,0.0,2035,UPSREG
1396211,RE1,S101,UPSREG,MINIDSL,2036,0.0,2036,UPSREG
1396212,RE1,S101,UPSREG,MINIDSL,2037,0.0,2037,UPSREG
1396213,RE1,S101,UPSREG,MINIDSL,2038,0.0,2038,UPSREG
1396214,RE1,S101,UPSREG,MINIDSL,2039,0.0,2039,UPSREG
1396215,RE1,S101,UPSREG,MINIDSL,2040,0.0,2040,UPSREG
1396216,RE1,S101,UPSREG,MINIDSL,2041,0.0,2041,UPSREG
1396217,RE1,S101,UPSREG,MINIDSL,2042,0.0,2042,UPSREG
1396218,RE1,S101,UPSREG,MINIDSL,2043,0.0,2043,UPSREG
1396219,RE1,S101,UPSREG,MINIDSL,2044,0.0,2044,UPSREG
1396220,RE1,S101,UPSREG,MINIDSL,2045,0.0,2045,UPSREG
1396221,RE1,S101,UPSREG,MINIDSL,2046,0.0,2046,UPSREG
1396222,RE1,S101,UPSREG,MINIDSL,2047,0.0,2047,UPSREG
1396223,RE1,S101,UPSREG,MINIDSL,2048,0.0,2048,UPSREG
1396224,RE1,S101,UPSREG,MINIDSL,2049,0.0,2049,UPSREG
1396225,RE1,S101,UPSREG,MINIDSL,2050,0.0,2050,UPSREG
1396226,RE1,S101,UPSREG,MINIDSL,2051,0.0,2051,UPSREG
1396227,RE1,S101,UPSREG,MINIDSL,2052,0.0,2052,UPSREG
1396228,RE1,S101,UPSREG,MINIDSL,2053,0.0,2053,UPSREG
1396229,RE1,S101,UPSREG,MINIDSL,2054,0.0,2054,UPSREG
1396230,RE1,S101,UPSREG,MINIELC,2022,0.0,2022,UPSREG
1396231,RE1,S101,UPSREG,MINIELC,2023,0.0,2023,UPSREG
1396232,RE1,S101,UPSREG,MINIELC,2024,0.0,2024,UPSREG
1396233,RE1,S101,UPSREG,MINIELC,2025,0.0,2025,UPSREG
1396234,RE1,S101,UPSREG,MINIELC,2026,0.0,2026,UPSREG
1396235,RE1,S101,UPSREG,MINIELC,2027,0.0,2027,UPSREG
1396236,RE1,S101,UPSREG,MINIELC,2028,0.0,2028,UPSREG
1396237,RE1,S101,UPSREG,MINIELC,2029,0.0,2029,UPSREG
1396238,RE1,S101,UPSREG,MINIELC,2030,0.0,2030,UPSREG
1396239,RE1,S101,UPSREG,MINIELC,2031,0.0,2031,UPSREG
1396240,RE1,S101,UPSREG,MINIELC,2032,0.0,2032,UPSREG
1396241,RE1,S101,UPSREG,MINIELC,2033,0.0,2033,UPSREG
1396242,RE1,S101,UPSREG,MINIELC,2034,0.0,2034,UPSREG
1396243,RE1,S101,UPSREG,MINIELC,2035,0.0,2035,UPSREG
1396244,RE1,S101,UPSREG,MINIELC,2036,0.0,2036,UPSREG
1396245,RE1,S101,UPSREG,MINIELC,2037,0.0,2037,UPSREG
1396246,RE1,S101,UPSREG,MINIELC,2038,0.0,2038,UPSREG
1396247,RE1,S101,UPSREG,MINIELC,2039,0.0,2039,UPSREG
1396248,RE1,S101,UPSREG,MINIELC,2040,0.0,2040,UPSREG
1396249,RE1,S101,UPSREG,MINIELC,2041,0.0,2041,UPSREG
1396250,RE1,S101,UPSREG,MINIELC,2042,0.0,2042,UPSREG
1396251,RE1,S101,UPSREG,MINIELC,2043,0.0,2043,UPSREG
1396252,RE1,S101,UPSREG,MINIELC,2044,0.0,2044,UPSREG
1396253,RE1,S101,UPSREG,MINIELC,2045,0.0,2045,UPSREG
1396254,RE1,S101,UPSREG,MINIELC,2046,0.0,2046,UPSREG
1396255,RE1,S101,UPSREG,MINIELC,2047,0.0,2047,UPSREG
1396256,RE1,S101,UPSREG,MINIELC,2048,0.0,2048,UPSREG
1396257,RE1,S101,UPSREG,MINIELC,2049,0.0,2049,UPSREG
1396258,RE1,S101,UPSREG,MINIELC,2050,0.0,2050,UPSREG
1396259,RE1,S101,UPSREG,MINIELC,2051,0.0,2051,UPSREG
1396260,RE1,S101,UPSREG,MINIELC,2052,0.0,2052,UPSREG
1396261,RE1,S101,UPSREG,MINIELC,2053,0.0,2053,UPSREG
1396262,RE1,S101,UPSREG,MINIELC,2054,0.0,2054,UPSREG
1396263,RE1,S101,UPSREG,MINIGSL,2022,0.0,2022,UPSREG
1396264,RE1,S101,UPSREG,MINIGSL,2023,0.0,2023,UPSREG
1396265,RE1,S101,UPSREG,MINIGSL,2024,0.0,2024,UPSREG
1396266,RE1,S101,UPSREG,MINIGSL,2025,0.0,2025,UPSREG
1396267,RE1,S101,UPSREG,MINIGSL,2026,0.0,2026,UPSREG
1396268,RE1,S101,UPSREG,MINIGSL,2027,0.0,2027,UPSREG
1396269,RE1,S101,UPSREG,MINIGSL,2028,0.0,2028,UPSREG
1396270,RE1,S101,UPSREG,MINIGSL,2029,0.0,2029,UPSREG
1396271,RE1,S101,UPSREG,MINIGSL,2030,0.0,2030,UPSREG
1396272,RE1,S101,UPSREG,MINIGSL,2031,0.0,2031,UPSREG
1396273,RE1,S101,UPSREG,MINIGSL,2032,0.0,2032,UPSREG
1396274,RE1,S101,UPSREG,MINIGSL,2033,0.0,2033,UPSREG
1396275,RE1,S101,UPSREG,MINIGSL,2034,0.0,2034,UPSREG
1396276,RE1,S101,UPSREG,MINIGSL,2035,0.0,2035,UPSREG
1396277,RE1,S101,UPSREG,MINIGSL,2036,0.0,2036,UPSREG
1396278,RE1,S101,UPSREG,MINIGSL,2037,0.0,2037,UPSREG
1396279,RE1,S101,UPSREG,MINIGSL,2038,0.0,2038,UPSREG
1396280,RE1,S101,UPSREG,MINIGSL,2039,0.0,2039,UPSREG
1396281,RE1,S101,UPSREG,MINIGSL,2040,0.0,2040,UPSREG
1396282,RE1,S101,UPSREG,MINIGSL,2041,0.0,2041,UPSREG
1396283,RE1,S101,UPSREG,MINIGSL,2042,0.0,2042,UPSREG
1396284,RE1,S101,UPSREG,MINIGSL,2043,0.0,2043,UPSREG
1396285,RE1,S101,UPSREG,MINIGSL,2044,0.0,2044,UPSREG
1396286,RE1,S101,UPSREG,MINIGSL,2045,0.0,2045,UPSREG
1396287,RE1,S101,UPSREG,MINIGSL,2046,0.0,2046,UPSREG
1396288,RE1,S101,UPSREG,MINIGSL,2047,0.0,2047,UPSREG
1396289,RE1,S101,UPSREG,MINIGSL,2048,0.0,2048,UPSREG
1396290,RE1,S101,UPSREG,MINIGSL,2049,0.0,2049,UPSREG
1396291,RE1,S101,UPSREG,MINIGSL,2050,0.0,2050,UPSREG
1396292,RE1,S101,UPSREG,MINIGSL,2051,0.0,2051,UPSREG
1396293,RE1,S101,UPSREG,MINIGSL,2052,0.0,2052,UPSREG
1396294,RE1,S101,UPSREG,MINIGSL,2053,0.0,2053,UPSREG
1396295,RE1,S101,UPSREG,MINIGSL,2054,0.0,2054,UPSREG
1396296,RE1,S101,UPSREG,MININGS,2022,0.0,2022,UPSREG
1396297,RE1,S101,UPSREG,MININGS,2023,0.0,2023,UPSREG
1396298,RE1,S101,UPSREG,MININGS,2024,0.0,2024,UPSREG
1396299,RE1,S101,UPSREG,MININGS,2025,0.0,2025,UPSREG
1396300,RE1,S101,UPSREG,MININGS,2026,0.0,2026,UPSREG
1396301,RE1,S101,UPSREG,MININGS,2027,0.0,2027,UPSREG
1396302,RE1,S101,UPSREG,MININGS,2028,0.0,2028,UPSREG
1396303,RE1,S101,UPSREG,MININGS,2029,0.0,2029,UPSREG
1396304,RE1,S101,UPSREG,MININGS,2030,0.0,2030,UPSREG
1396305,RE1,S101,UPSREG,MININGS,2031,0.0,2031,UPSREG
1396306,RE1,S101,UPSREG,MININGS,2032,0.0,2032,UPSREG
1396307,RE1,S101,UPSREG,MININGS,2033,0.0,2033,UPSREG
1396308,RE1,S101,UPSREG,MININGS,2034,0.0,2034,UPSREG
1396309,RE1,S101,UPSREG,MININGS,2035,0.0,2035,UPSREG
1396310,RE1,S101,UPSREG,MININGS,2036,0.0,2036,UPSREG
1396311,RE1,S101,UPSREG,MININGS,2037,0.0,2037,UPSREG
1396312,RE1,S101,UPSREG,MININGS,2038,0.0,2038,UPSREG
1396313,RE1,S101,UPSREG,MININGS,2039,0.0,2039,UPSREG
