,REGION,TECHNOLOGY,EMISSION,YEAR,VALUE
1152,RE1,DEMCOQDSL,EMICH4,2052,1.0332e-05
1153,RE1,DEMCOQDSL,EMICH4,2053,1.0332e-05
1154,RE1,DEMCOQDSL,EMICH4,2054,1.0332e-05
1155,RE1,DEMCOQDSL,EMIN2O,2022,1.54229999999903e-05
1156,RE1,DEMCOQDSL,EMIN2O,2023,1.92389999999879e-05
1157,RE1,DEMCOQDSL,EMIN2O,2024,1.95569999999877e-05
1158,RE1,DEMCOQDSL,EMIN2O,2025,1.95569999999877e-05
1159,RE1,DEMCOQDSL,EMIN2O,2026,1.95569999999877e-05
1160,RE1,DEMCOQDSL,EMIN2O,2027,1.95569999999877e-05
1161,RE1,DEMCOQDSL,EMIN2O,2028,1.95569999999877e-05
1162,RE1,DEMCOQDSL,EMIN2O,2029,1.95569999999877e-05
1163,RE1,DEMCOQDSL,EMIN2O,2030,1.95569999999877e-05
1164,RE1,DEMCOQDSL,EMIN2O,2031,1.95569999999877e-05
1165,RE1,DEMCOQDSL,EMIN2O,2032,1.95569999999877e-05
1166,RE1,DEMCOQDSL,EMIN2O,2033,1.95569999999877e-05
1167,RE1,DEMCOQDSL,EMIN2O,2034,1.95569999999877e-05
1168,RE1,DEMCOQDSL,EMIN2O,2035,1.95569999999877e-05
1169,RE1,DEMCOQDSL,EMIN2O,2036,1.95569999999877e-05
1170,RE1,DEMCOQDSL,EMIN2O,2037,1.95569999999877e-05
1171,RE1,DEMCOQDSL,EMIN2O,2038,1.95569999999877e-05
1172,RE1,DEMCOQDSL,EMIN2O,2039,1.95569999999877e-05
1173,RE1,DEMCOQDSL,EMIN2O,2040,1.95569999999877e-05
1174,RE1,DEMCOQDSL,EMIN2O,2041,1.95569999999877e-05
1175,RE1,DEMCOQDSL,EMIN2O,2042,1.95569999999877e-05
1176,RE1,DEMCOQDSL,EMIN2O,2043,1.95569999999877e-05
1177,RE1,DEMCOQDSL,EMIN2O,2044,1.95569999999877e-05
1178,RE1,DEMCOQDSL,EMIN2O,2045,1.95569999999877e-05
1179,RE1,DEMCOQDSL,EMIN2O,2046,1.95569999999877e-05
1180,RE1,DEMCOQDSL,EMIN2O,2047,1.95569999999877e-05
1181,RE1,DEMCOQDSL,EMIN2O,2048,1.95569999999877e-05
1182,RE1,DEMCOQDSL,EMIN2O,2049,1.95569999999877e-05
1183,RE1,DEMCOQDSL,EMIN2O,2050,1.95569999999877e-05
1184,RE1,DEMCOQDSL,EMIN2O,2051,1.95569999999877e-05
1185,RE1,DEMCOQDSL,EMIN2O,2052,1.95569999999877e-05
1186,RE1,DEMCOQDSL,EMIN2O,2053,1.95569999999877e-05
1187,RE1,DEMCOQDSL,EMIN2O,2054,1.95569999999877e-05
1188,RE1,DEMCOQGSL,EMIC02,2022,0.00024956532
1189,RE1,DEMCOQGSL,EMIC02,2023,0.00024956532
1190,RE1,DEMCOQGSL,EMIC02,2024,0.00024956532
1191,RE1,DEMCOQGSL,EMIC02,2025,0.00024956532
1192,RE1,DEMCOQGSL,EMIC02,2026,0.00024956532
1193,RE1,DEMCOQGSL,EMIC02,2027,0.00024956532
1194,RE1,DEMCOQGSL,EMIC02,2028,0.00024956532
1195,RE1,DEMCOQGSL,EMIC02,2029,0.00024956532
1196,RE1,DEMCOQGSL,EMIC02,2030,0.00024956532
1197,RE1,DEMCOQGSL,EMIC02,2031,0.00024956532
1198,RE1,DEMCOQGSL,EMIC02,2032,0.00024956532
1199,RE1,DEMCOQGSL,EMIC02,2033,0.00024956532
1200,RE1,DEMCOQGSL,EMIC02,2034,0.00024956532
1201,RE1,DEMCOQGSL,EMIC02,2035,0.00024956532
1202,RE1,DEMCOQGSL,EMIC02,2036,0.00024956532
1203,RE1,DEMCOQGSL,EMIC02,2037,0.00024956532
1204,RE1,DEMCOQGSL,EMIC02,2038,0.00024956532
1205,RE1,DEMCOQGSL,EMIC02,2039,0.00024956532
1206,RE1,DEMCOQGSL,EMIC02,2040,0.00024956532
1207,RE1,DEMCOQGSL,EMIC02,2041,0.00024956532
1208,RE1,DEMCOQGSL,EMIC02,2042,0.00024956532
1209,RE1,DEMCOQGSL,EMIC02,2043,0.00024956532
1210,RE1,DEMCOQGSL,EMIC02,2044,0.00024956532
1211,RE1,DEMCOQGSL,EMIC02,2045,0.00024956532
1212,RE1,DEMCOQGSL,EMIC02,2046,0.00024956532
1213,RE1,DEMCOQGSL,EMIC02,2047,0.00024956532
1214,RE1,DEMCOQGSL,EMIC02,2048,0.00024956532
1215,RE1,DEMCOQGSL,EMIC02,2049,0.00024956532
1216,RE1,DEMCOQGSL,EMIC02,2050,0.00024956532
1217,RE1,DEMCOQGSL,EMIC02,2051,0.0002772948
1218,RE1,DEMCOQGSL,EMIC02,2052,0.0002772948
1219,RE1,DEMCOQGSL,EMIC02,2053,0.0002772948
1220,RE1,DEMCOQGSL,EMIC02,2054,0.0002772948
1535,RE1,DEMINDBAGBOI_HIG,EMICH4,2039,0.00140094719287769
1536,RE1,DEMINDBAGBOI_HIG,EMICH4,2040,0.0036176
1537,RE1,DEMINDBAGBOI_HIG,EMICH4,2041,0.00469093333333333
1538,RE1,DEMINDBAGBOI_HIG,EMICH4,2042,0.00586226666666667
1539,RE1,DEMINDBAGBOI_HIG,EMICH4,2043,0.0071456
1540,RE1,DEMINDBAGBOI_HIG,EMICH4,2044,0.008554
1541,RE1,DEMINDBAGBOI_HIG,EMICH4,2045,0.0100930666666667
1542,RE1,DEMINDBAGBOI_HIG,EMICH4,2046,0.0117628
1543,RE1,DEMINDBAGBOI_HIG,EMICH4,2047,0.0135566666666667
1544,RE1,DEMINDBAGBOI_HIG,EMICH4,2048,0.0154634666666667
1545,RE1,DEMINDBAGBOI_HIG,EMICH4,2049,0.0174682666666667
1546,RE1,DEMINDBAGBOI_HIG,EMICH4,2050,0.0195552
1547,RE1,DEMINDBAGBOI_HIG,EMICH4,2051,0.0217084
1548,RE1,DEMINDBAGBOI_HIG,EMICH4,2052,0.0239138666666667
1549,RE1,DEMINDBAGBOI_HIG,EMICH4,2053,0.0261604
1550,RE1,DEMINDBAGBOI_HIG,EMICH4,2054,0.0284377333333333
1568,RE1,DEMINDBAGBOI_HIG,EMIN2O,2039,0.00176786193386946
1569,RE1,DEMINDBAGBOI_HIG,EMIN2O,2040,0.00456506666666667
1570,RE1,DEMINDBAGBOI_HIG,EMIN2O,2041,0.00591951111111111
1571,RE1,DEMINDBAGBOI_HIG,EMIN2O,2042,0.00739762222222222
1572,RE1,DEMINDBAGBOI_HIG,EMIN2O,2043,0.00901706666666667
1573,RE1,DEMINDBAGBOI_HIG,EMIN2O,2044,0.0107943333333333
1574,RE1,DEMINDBAGBOI_HIG,EMIN2O,2045,0.0127364888888889
1575,RE1,DEMINDBAGBOI_HIG,EMIN2O,2046,0.0148435333333333
1576,RE1,DEMINDBAGBOI_HIG,EMIN2O,2047,0.0171072222222222
1577,RE1,DEMINDBAGBOI_HIG,EMIN2O,2048,0.0195134222222222
1578,RE1,DEMINDBAGBOI_HIG,EMIN2O,2049,0.0220432888888889
1579,RE1,DEMINDBAGBOI_HIG,EMIN2O,2050,0.0246768
1580,RE1,DEMINDBAGBOI_HIG,EMIN2O,2051,0.0273939333333333
1581,RE1,DEMINDBAGBOI_HIG,EMIN2O,2052,0.0301770222222222
1582,RE1,DEMINDBAGBOI_HIG,EMIN2O,2053,0.0330119333333333
1583,RE1,DEMINDBAGBOI_HIG,EMIN2O,2054,0.0358857111111111
1617,RE1,DEMINDBAGBOI_LOW,EMICH4,2022,0.0511386846460855
1618,RE1,DEMINDBAGBOI_LOW,EMICH4,2023,0.0531555856797224
1619,RE1,DEMINDBAGBOI_LOW,EMICH4,2024,0.0514618338499218
1620,RE1,DEMINDBAGBOI_LOW,EMICH4,2025,0.0514453686976546
1621,RE1,DEMINDBAGBOI_LOW,EMICH4,2026,0.0514116026837313
1622,RE1,DEMINDBAGBOI_LOW,EMICH4,2027,0.0513369334091623
1623,RE1,DEMINDBAGBOI_LOW,EMICH4,2028,0.0511922552079392
1624,RE1,DEMINDBAGBOI_LOW,EMICH4,2029,0.0509375535675672
1625,RE1,DEMINDBAGBOI_LOW,EMICH4,2030,0.0505209261740413
1626,RE1,DEMINDBAGBOI_LOW,EMICH4,2031,0.0498785196744439
1627,RE1,DEMINDBAGBOI_LOW,EMICH4,2032,0.0489359355607989
1628,RE1,DEMINDBAGBOI_LOW,EMICH4,2033,0.0476117910946246
1629,RE1,DEMINDBAGBOI_LOW,EMICH4,2034,0.0458241562049144
1630,RE1,DEMINDBAGBOI_LOW,EMICH4,2035,0.0435004134494162
1631,RE1,DEMINDBAGBOI_LOW,EMICH4,2036,0.0405905692496363
1632,RE1,DEMINDBAGBOI_LOW,EMICH4,2037,0.0370830667146003
1633,RE1,DEMINDBAGBOI_LOW,EMICH4,2038,0.0330207162657796
1634,RE1,DEMINDBAGBOI_LOW,EMICH4,2039,0.0285127239672299
1635,RE1,DEMINDBAGBOI_LOW,EMICH4,2040,0.0237375813959166
1636,RE1,DEMINDBAGBOI_LOW,EMICH4,2041,0.0189317506783668
1637,RE1,DEMINDBAGBOI_LOW,EMICH4,2042,0.0175638867990237
1638,RE1,DEMINDBAGBOI_LOW,EMICH4,2043,0.0174418956233025
1639,RE1,DEMINDBAGBOI_LOW,EMICH4,2044,0.0146151236858179
1640,RE1,DEMINDBAGBOI_LOW,EMICH4,2045,0.0124941225698095
1641,RE1,DEMINDBAGBOI_LOW,EMICH4,2046,0.0110666847892991
1642,RE1,DEMINDBAGBOI_LOW,EMICH4,2047,0.0102296377900749
1643,RE1,DEMINDBAGBOI_LOW,EMICH4,2048,0.00982852468972707
1644,RE1,DEMINDBAGBOI_LOW,EMICH4,2049,0.00970099424419388
1645,RE1,DEMINDBAGBOI_LOW,EMICH4,2050,0.00971483575278875
1646,RE1,DEMINDBAGBOI_LOW,EMICH4,2051,0.00978271902884364
1647,RE1,DEMINDBAGBOI_LOW,EMICH4,2052,0.00985913336811937
1648,RE1,DEMINDBAGBOI_LOW,EMICH4,2053,0.00992494850485128
1649,RE1,DEMINDBAGBOI_LOW,EMICH4,2054,0.00997674699370329
1650,RE1,DEMINDBAGBOI_LOW,EMIN2O,2022,0.0645321496724412
1651,RE1,DEMINDBAGBOI_LOW,EMIN2O,2023,0.0670772866910782
1652,RE1,DEMINDBAGBOI_LOW,EMIN2O,2024,0.0649399331915679
1653,RE1,DEMINDBAGBOI_LOW,EMIN2O,2025,0.0649191557375166
1654,RE1,DEMINDBAGBOI_LOW,EMIN2O,2026,0.0648765462437562
1655,RE1,DEMINDBAGBOI_LOW,EMIN2O,2027,0.0647823207306096
1656,RE1,DEMINDBAGBOI_LOW,EMIN2O,2028,0.0645997506195423
1657,RE1,DEMINDBAGBOI_LOW,EMIN2O,2029,0.064278341406692
1658,RE1,DEMINDBAGBOI_LOW,EMIN2O,2030,0.0637525973148617
1659,RE1,DEMINDBAGBOI_LOW,EMIN2O,2031,0.0629419414939411
1660,RE1,DEMINDBAGBOI_LOW,EMIN2O,2032,0.0617524901124367
1661,RE1,DEMINDBAGBOI_LOW,EMIN2O,2033,0.0600815459051215
1662,RE1,DEMINDBAGBOI_LOW,EMIN2O,2034,0.0578257209252491
1663,RE1,DEMINDBAGBOI_LOW,EMIN2O,2035,0.0548933788766442
1664,RE1,DEMINDBAGBOI_LOW,EMIN2O,2036,0.0512214326245411
1665,RE1,DEMINDBAGBOI_LOW,EMIN2O,2037,0.0467952984731861
1666,RE1,DEMINDBAGBOI_LOW,EMIN2O,2038,0.0416689990972934
1667,RE1,DEMINDBAGBOI_LOW,EMIN2O,2039,0.0359803421491234
1668,RE1,DEMINDBAGBOI_LOW,EMIN2O,2040,0.029954566999609
1669,RE1,DEMINDBAGBOI_LOW,EMIN2O,2041,0.0238900663322248
1670,RE1,DEMINDBAGBOI_LOW,EMIN2O,2042,0.0221639523892442
1671,RE1,DEMINDBAGBOI_LOW,EMIN2O,2043,0.0220100111436912
1672,RE1,DEMINDBAGBOI_LOW,EMIN2O,2044,0.0184428941749606
1673,RE1,DEMINDBAGBOI_LOW,EMIN2O,2045,0.0157663927666643
1674,RE1,DEMINDBAGBOI_LOW,EMIN2O,2046,0.0139651022341156
1675,RE1,DEMINDBAGBOI_LOW,EMIN2O,2047,0.0129088286398564
1676,RE1,DEMINDBAGBOI_LOW,EMIN2O,2048,0.0124026621084651
1677,RE1,DEMINDBAGBOI_LOW,EMIN2O,2049,0.0122417308319589
1678,RE1,DEMINDBAGBOI_LOW,EMIN2O,2050,0.0122591974975668
1679,RE1,DEMINDBAGBOI_LOW,EMIN2O,2051,0.0123448597268741
1680,RE1,DEMINDBAGBOI_LOW,EMIN2O,2052,0.012441287345484
1681,RE1,DEMINDBAGBOI_LOW,EMIN2O,2053,0.0125243397799314
1682,RE1,DEMINDBAGBOI_LOW,EMIN2O,2054,0.0125897045396732
1716,RE1,DEMINDBAGBOI_MID,EMICH4,2022,0.000351209912189165
1717,RE1,DEMINDBAGBOI_MID,EMICH4,2023,0.000499498482799203
1718,RE1,DEMINDBAGBOI_MID,EMICH4,2024,0.00115635891492986
1719,RE1,DEMINDBAGBOI_MID,EMICH4,2025,0.00115233450377872
1720,RE1,DEMINDBAGBOI_MID,EMICH4,2026,0.00114644031714822
1721,RE1,DEMINDBAGBOI_MID,EMICH4,2027,0.00113768780063911
1722,RE1,DEMINDBAGBOI_MID,EMICH4,2028,0.00112495980377235
1723,RE1,DEMINDBAGBOI_MID,EMICH4,2029,0.00110702028234768
1724,RE1,DEMINDBAGBOI_MID,EMICH4,2030,0.00108269881539391
1725,RE1,DEMINDBAGBOI_MID,EMICH4,2031,0.00105112297631732
1726,RE1,DEMINDBAGBOI_MID,EMICH4,2032,0.00101188760580427
1727,RE1,DEMINDBAGBOI_MID,EMICH4,2033,0.00096502831843611
1728,RE1,DEMINDBAGBOI_MID,EMICH4,2034,0.000910775241146721
1729,RE1,DEMINDBAGBOI_MID,EMICH4,2035,0.000849256016504285
1730,RE1,DEMINDBAGBOI_MID,EMICH4,2036,0.000780402372426123
1731,RE1,DEMINDBAGBOI_MID,EMICH4,2037,0.000704182161994411
1732,RE1,DEMINDBAGBOI_MID,EMICH4,2038,0.0006210574336115
1733,RE1,DEMINDBAGBOI_MID,EMICH4,2039,0.000532445806190103
1734,RE1,DEMINDBAGBOI_MID,EMICH4,2040,0.0020856156923261
1735,RE1,DEMINDBAGBOI_MID,EMICH4,2041,0.00549767992556989
1736,RE1,DEMINDBAGBOI_MID,EMICH4,2042,0.00666060021790183
1737,RE1,DEMINDBAGBOI_MID,EMICH4,2043,0.00727095460058768
1738,RE1,DEMINDBAGBOI_MID,EMICH4,2044,0.00781622201798789
1739,RE1,DEMINDBAGBOI_MID,EMICH4,2045,0.00829378582358664
1740,RE1,DEMINDBAGBOI_MID,EMICH4,2046,0.00870828487993927
1741,RE1,DEMINDBAGBOI_MID,EMICH4,2047,0.00905519419579512
1742,RE1,DEMINDBAGBOI_MID,EMICH4,2048,0.0093388811219998
1743,RE1,DEMINDBAGBOI_MID,EMICH4,2049,0.00956566785185407
1744,RE1,DEMINDBAGBOI_MID,EMICH4,2050,0.00974345702548257
1745,RE1,DEMINDBAGBOI_MID,EMICH4,2051,0.00987992652329073
1746,RE1,DEMINDBAGBOI_MID,EMICH4,2052,0.00998352318125803
1747,RE1,DEMINDBAGBOI_MID,EMICH4,2053,0.0100611264301816
1748,RE1,DEMINDBAGBOI_MID,EMICH4,2054,0.0101188546202845
1749,RE1,DEMINDBAGBOI_MID,EMIN2O,2022,0.00044319346061966
1750,RE1,DEMINDBAGBOI_MID,EMIN2O,2023,0.000630319514008518
1751,RE1,DEMINDBAGBOI_MID,EMIN2O,2024,0.00145921482122101
1752,RE1,DEMINDBAGBOI_MID,EMIN2O,2025,0.00145413639762553
1753,RE1,DEMINDBAGBOI_MID,EMIN2O,2026,0.00144669849544894
1754,RE1,DEMINDBAGBOI_MID,EMIN2O,2027,0.00143565365318745
1755,RE1,DEMINDBAGBOI_MID,EMIN2O,2028,0.00141959213333178
1756,RE1,DEMINDBAGBOI_MID,EMIN2O,2029,0.00139695416581969
1757,RE1,DEMINDBAGBOI_MID,EMIN2O,2030,0.00136626279085421
1758,RE1,DEMINDBAGBOI_MID,EMIN2O,2031,0.00132641708916233
1759,RE1,DEMINDBAGBOI_MID,EMIN2O,2032,0.00127690578827681
1760,RE1,DEMINDBAGBOI_MID,EMIN2O,2033,0.00121777383040747
1761,RE1,DEMINDBAGBOI_MID,EMIN2O,2034,0.00114931161382801
1762,RE1,DEMINDBAGBOI_MID,EMIN2O,2035,0.00107168021130303
1763,RE1,DEMINDBAGBOI_MID,EMIN2O,2036,0.000984793469966298
1764,RE1,DEMINDBAGBOI_MID,EMIN2O,2037,0.000888610823469138
1765,RE1,DEMINDBAGBOI_MID,EMIN2O,2038,0.000783715332890703
1766,RE1,DEMINDBAGBOI_MID,EMIN2O,2039,0.000671895898287511
1767,RE1,DEMINDBAGBOI_MID,EMIN2O,2040,0.00263184837364961
1768,RE1,DEMINDBAGBOI_MID,EMIN2O,2041,0.00693754847750486
1769,RE1,DEMINDBAGBOI_MID,EMIN2O,2042,0.00840504313211421
1770,RE1,DEMINDBAGBOI_MID,EMIN2O,2043,0.00917525223407493
1771,RE1,DEMINDBAGBOI_MID,EMIN2O,2044,0.00986332778460376
1772,RE1,DEMINDBAGBOI_MID,EMIN2O,2045,0.0104659678250022
1773,RE1,DEMINDBAGBOI_MID,EMIN2O,2046,0.0109890261580186
1774,RE1,DEMINDBAGBOI_MID,EMIN2O,2047,0.0114267926756462
1775,RE1,DEMINDBAGBOI_MID,EMIN2O,2048,0.011784778558714
1776,RE1,DEMINDBAGBOI_MID,EMIN2O,2049,0.0120709618130539
1777,RE1,DEMINDBAGBOI_MID,EMIN2O,2050,0.0122953148178709
1778,RE1,DEMINDBAGBOI_MID,EMIN2O,2051,0.0124675263270097
1779,RE1,DEMINDBAGBOI_MID,EMIN2O,2052,0.0125982554430161
1780,RE1,DEMINDBAGBOI_MID,EMIN2O,2053,0.0126961833523721
1781,RE1,DEMINDBAGBOI_MID,EMIN2O,2054,0.012769030830359
1914,RE1,DEMINDBAGFUR_LOW,EMICH4,2022,0.00237962484777323
1915,RE1,DEMINDBAGFUR_LOW,EMICH4,2023,0.00247347684745522
1916,RE1,DEMINDBAGFUR_LOW,EMICH4,2024,0.0023946618765961
1917,RE1,DEMINDBAGFUR_LOW,EMICH4,2025,0.0023938957073892
1918,RE1,DEMINDBAGFUR_LOW,EMICH4,2026,0.00239232448109939
1919,RE1,DEMINDBAGFUR_LOW,EMICH4,2027,0.00238884991263211
1920,RE1,DEMINDBAGFUR_LOW,EMICH4,2028,0.00238211763461315
1921,RE1,DEMINDBAGFUR_LOW,EMICH4,2029,0.00237026566078174
1922,RE1,DEMINDBAGFUR_LOW,EMICH4,2030,0.00235087883249786
1923,RE1,DEMINDBAGFUR_LOW,EMICH4,2031,0.00232098587613043
1924,RE1,DEMINDBAGFUR_LOW,EMICH4,2032,0.00227712482273281
1925,RE1,DEMINDBAGFUR_LOW,EMICH4,2033,0.0022155087077397
1926,RE1,DEMINDBAGFUR_LOW,EMICH4,2034,0.00213232509768519
1927,RE1,DEMINDBAGFUR_LOW,EMICH4,2035,0.00202419490155118
1928,RE1,DEMINDBAGFUR_LOW,EMICH4,2036,0.00188879177945552
1929,RE1,DEMINDBAGFUR_LOW,EMICH4,2037,0.00172557795720407
1930,RE1,DEMINDBAGFUR_LOW,EMICH4,2038,0.0015365455224577
1931,RE1,DEMINDBAGFUR_LOW,EMICH4,2039,0.00132677613629848
1932,RE1,DEMINDBAGFUR_LOW,EMICH4,2040,0.001104575506912
1933,RE1,DEMINDBAGFUR_LOW,EMICH4,2041,0.000880946872956732
1934,RE1,DEMINDBAGFUR_LOW,EMICH4,2042,0.000668285687831793
1935,RE1,DEMINDBAGFUR_LOW,EMICH4,2043,0.000478419193012072
1936,RE1,DEMINDBAGFUR_LOW,EMICH4,2044,0.000320422402609646
1937,RE1,DEMINDBAGFUR_LOW,EMICH4,2045,0.000198875165930652
1938,RE1,DEMINDBAGFUR_LOW,EMICH4,2046,0.000113209434790755
1939,RE1,DEMINDBAGFUR_LOW,EMICH4,2047,5.84439000721965e-05
1940,RE1,DEMINDBAGFUR_LOW,EMICH4,2048,2.70304466262102e-05
1941,RE1,DEMINDBAGFUR_LOW,EMICH4,2049,1.10536127585559e-05
1947,RE1,DEMINDBAGFUR_LOW,EMIN2O,2022,0.00300285992695194
1948,RE1,DEMINDBAGFUR_LOW,EMIN2O,2023,0.00312129221226493
1949,RE1,DEMINDBAGFUR_LOW,EMIN2O,2024,0.00302183522522842
1950,RE1,DEMINDBAGFUR_LOW,EMIN2O,2025,0.00302086839265781
1951,RE1,DEMINDBAGFUR_LOW,EMIN2O,2026,0.00301888565472066
1952,RE1,DEMINDBAGFUR_LOW,EMIN2O,2027,0.00301450108022624
1953,RE1,DEMINDBAGFUR_LOW,EMIN2O,2028,0.00300600558653564
1954,RE1,DEMINDBAGFUR_LOW,EMIN2O,2029,0.00299104952431982
1955,RE1,DEMINDBAGFUR_LOW,EMIN2O,2030,0.00296658519339016
1956,RE1,DEMINDBAGFUR_LOW,EMIN2O,2031,0.00292886312940269
1957,RE1,DEMINDBAGFUR_LOW,EMIN2O,2032,0.00287351465725808
1958,RE1,DEMINDBAGFUR_LOW,EMIN2O,2033,0.0027957609883382
1959,RE1,DEMINDBAGFUR_LOW,EMIN2O,2034,0.00269079119469798
1960,RE1,DEMINDBAGFUR_LOW,EMIN2O,2035,0.00255434118529077
1961,RE1,DEMINDBAGFUR_LOW,EMIN2O,2036,0.00238347534074149
1962,RE1,DEMINDBAGFUR_LOW,EMIN2O,2037,0.00217751504123371
1963,RE1,DEMINDBAGFUR_LOW,EMIN2O,2038,0.00193897411167281
1964,RE1,DEMINDBAGFUR_LOW,EMIN2O,2039,0.00167426512437665
1965,RE1,DEMINDBAGFUR_LOW,EMIN2O,2040,0.00139386909205562
1966,RE1,DEMINDBAGFUR_LOW,EMIN2O,2041,0.00111167105396921
1967,RE1,DEMINDBAGFUR_LOW,EMIN2O,2042,0.000843312891787738
1968,RE1,DEMINDBAGFUR_LOW,EMIN2O,2043,0.000603719457848568
1969,RE1,DEMINDBAGFUR_LOW,EMIN2O,2044,0.000404342555674077
1970,RE1,DEMINDBAGFUR_LOW,EMIN2O,2045,0.000250961518912489
1971,RE1,DEMINDBAGFUR_LOW,EMIN2O,2046,0.000142859524855
1972,RE1,DEMINDBAGFUR_LOW,EMIN2O,2047,7.37506358053909e-05
1973,RE1,DEMINDBAGFUR_LOW,EMIN2O,2048,3.41098493140272e-05
1974,RE1,DEMINDBAGFUR_LOW,EMIN2O,2049,1.39486065762729e-05
2013,RE1,DEMINDBAGFUR_MID,EMICH4,2022,1.63427714188101e-05
2014,RE1,DEMINDBAGFUR_MID,EMICH4,2023,2.3243049939983e-05
2015,RE1,DEMINDBAGFUR_MID,EMICH4,2024,5.38085878812649e-05
2016,RE1,DEMINDBAGFUR_MID,EMICH4,2025,5.36213208672778e-05
2017,RE1,DEMINDBAGFUR_MID,EMICH4,2026,5.33470480137536e-05
2018,RE1,DEMINDBAGFUR_MID,EMICH4,2027,5.29397691423911e-05
2019,RE1,DEMINDBAGFUR_MID,EMICH4,2028,5.23475001425892e-05
2020,RE1,DEMINDBAGFUR_MID,EMICH4,2029,5.1512724449105e-05
2021,RE1,DEMINDBAGFUR_MID,EMICH4,2030,5.03809791275732e-05
2022,RE1,DEMINDBAGFUR_MID,EMICH4,2031,4.89116677486055e-05
2023,RE1,DEMINDBAGFUR_MID,EMICH4,2032,4.70859371254853e-05
2024,RE1,DEMINDBAGFUR_MID,EMICH4,2033,4.49054445034727e-05
2025,RE1,DEMINDBAGFUR_MID,EMICH4,2034,4.23808983271394e-05
2026,RE1,DEMINDBAGFUR_MID,EMICH4,2035,3.95182381592446e-05
2027,RE1,DEMINDBAGFUR_MID,EMICH4,2036,3.63142871104044e-05
2028,RE1,DEMINDBAGFUR_MID,EMICH4,2037,3.27675492953619e-05
2029,RE1,DEMINDBAGFUR_MID,EMICH4,2038,2.88995251079327e-05
2030,RE1,DEMINDBAGFUR_MID,EMICH4,2039,2.47761802883916e-05
2031,RE1,DEMINDBAGFUR_MID,EMICH4,2040,2.0519762274703e-05
2032,RE1,DEMINDBAGFUR_MID,EMICH4,2041,1.63047978794063e-05
2033,RE1,DEMINDBAGFUR_MID,EMICH4,2042,1.23365832323648e-05
2046,RE1,DEMINDBAGFUR_MID,EMIN2O,2022,2.06230210761176e-05
2047,RE1,DEMINDBAGFUR_MID,EMIN2O,2023,2.93305154004548e-05
2048,RE1,DEMINDBAGFUR_MID,EMIN2O,2024,6.7901313278739e-05
2049,RE1,DEMINDBAGFUR_MID,EMIN2O,2025,6.7665000142041e-05
2050,RE1,DEMINDBAGFUR_MID,EMIN2O,2026,6.73188939221176e-05
2051,RE1,DEMINDBAGFUR_MID,EMIN2O,2027,6.68049467749221e-05
2052,RE1,DEMINDBAGFUR_MID,EMIN2O,2028,6.60575597037435e-05
2053,RE1,DEMINDBAGFUR_MID,EMIN2O,2029,6.50041522810134e-05
2054,RE1,DEMINDBAGFUR_MID,EMIN2O,2030,6.35759974705091e-05
2055,RE1,DEMINDBAGFUR_MID,EMIN2O,2031,6.17218664446689e-05
2056,RE1,DEMINDBAGFUR_MID,EMIN2O,2032,5.94179682773981e-05
2057,RE1,DEMINDBAGFUR_MID,EMIN2O,2033,5.66663942543823e-05
2058,RE1,DEMINDBAGFUR_MID,EMIN2O,2034,5.34806574128188e-05
2059,RE1,DEMINDBAGFUR_MID,EMIN2O,2035,4.98682529152372e-05
2060,RE1,DEMINDBAGFUR_MID,EMIN2O,2036,4.58251718297961e-05
2061,RE1,DEMINDBAGFUR_MID,EMIN2O,2037,4.13495264917662e-05
2062,RE1,DEMINDBAGFUR_MID,EMIN2O,2038,3.64684483504865e-05
2063,RE1,DEMINDBAGFUR_MID,EMIN2O,2039,3.12651798877322e-05
2064,RE1,DEMINDBAGFUR_MID,EMIN2O,2040,2.58939857276014e-05
2065,RE1,DEMINDBAGFUR_MID,EMIN2O,2041,2.05751020859174e-05
2066,RE1,DEMINDBAGFUR_MID,EMIN2O,2042,1.55675931265556e-05
2067,RE1,DEMINDBAGFUR_MID,EMIN2O,2043,1.1124461015389e-05
2227,RE1,DEMINDBGSBOI_HIG,EMICH4,2038,2.90577777777778e-05
2228,RE1,DEMINDBGSBOI_HIG,EMICH4,2039,5.98577777777778e-05
2229,RE1,DEMINDBGSBOI_HIG,EMICH4,2040,9.28977777777778e-05
2230,RE1,DEMINDBGSBOI_HIG,EMICH4,2041,0.000128675555555556
2231,RE1,DEMINDBGSBOI_HIG,EMICH4,2042,0.00016772
2232,RE1,DEMINDBGSBOI_HIG,EMICH4,2043,0.000210497777777778
2233,RE1,DEMINDBGSBOI_HIG,EMICH4,2044,0.000257444444444444
2234,RE1,DEMINDBGSBOI_HIG,EMICH4,2045,0.000308746666666667
2235,RE1,DEMINDBGSBOI_HIG,EMICH4,2046,0.000364404444444444
2236,RE1,DEMINDBGSBOI_HIG,EMICH4,2047,0.0004242
2237,RE1,DEMINDBGSBOI_HIG,EMICH4,2048,0.00048776
2238,RE1,DEMINDBGSBOI_HIG,EMICH4,2049,0.000554586666666667
2239,RE1,DEMINDBGSBOI_HIG,EMICH4,2050,0.000624151111111111
2240,RE1,DEMINDBGSBOI_HIG,EMICH4,2051,0.000695924444444444
2241,RE1,DEMINDBGSBOI_HIG,EMICH4,2052,0.00076944
2242,RE1,DEMINDBGSBOI_HIG,EMICH4,2053,0.000844324444444444
