,REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE,TIME,COLOR,GRUPO
492317,RE1,S101,DEMRESELCREF_HIG_URB,HDG,2045,0.0,2045,DEMRESELCREF_HIG_URB,ELC
492318,RE1,S101,DEMRESELCREF_HIG_URB,HDG,2046,0.0,2046,DEMRESELCREF_HIG_URB,ELC
492319,RE1,S101,DEMRESELCREF_HIG_URB,HDG,2047,0.0,2047,DEMRESELCREF_HIG_URB,ELC
492320,RE1,S101,DEMRESELCREF_HIG_URB,HDG,2048,0.0,2048,DEMRESELCREF_HIG_URB,ELC
492321,RE1,S101,DEMRESELCREF_HIG_URB,HDG,2049,0.0,2049,DEMRESELCREF_HIG_URB,ELC
492322,RE1,S101,DEMRESELCREF_HIG_URB,HDG,2050,0.0,2050,DEMRESELCREF_HIG_URB,ELC
492323,RE1,S101,DEMRESELCREF_HIG_URB,HDG,2051,0.0,2051,DEMRESELCREF_HIG_URB,ELC
492324,RE1,S101,DEMRESELCREF_HIG_URB,HDG,2052,0.0,2052,DEMRESELCREF_HIG_URB,ELC
492325,RE1,S101,DEMRESELCREF_HIG_URB,HDG,2053,0.0,2053,DEMRESELCREF_HIG_URB,ELC
492326,RE1,S101,DEMRESELCREF_HIG_URB,HDG,2054,0.0,2054,DEMRESELCREF_HIG_URB,ELC
492327,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2022,0.0,2022,DEMRESELCREF_HIG_URB,ELC
492328,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2023,0.0,2023,DEMRESELCREF_HIG_URB,ELC
492329,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2024,0.0,2024,DEMRESELCREF_HIG_URB,ELC
492330,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2025,0.0,2025,DEMRESELCREF_HIG_URB,ELC
492331,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2026,0.0,2026,DEMRESELCREF_HIG_URB,ELC
492332,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2027,0.0,2027,DEMRESELCREF_HIG_URB,ELC
492333,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2028,0.0,2028,DEMRESELCREF_HIG_URB,ELC
492334,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2029,0.0,2029,DEMRESELCREF_HIG_URB,ELC
492335,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2030,0.0,2030,DEMRESELCREF_HIG_URB,ELC
492336,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2031,0.0,2031,DEMRESELCREF_HIG_URB,ELC
492337,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2032,0.0,2032,DEMRESELCREF_HIG_URB,ELC
492338,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2033,0.0,2033,DEMRESELCREF_HIG_URB,ELC
492339,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2034,0.0,2034,DEMRESELCREF_HIG_URB,ELC
492340,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2035,0.0,2035,DEMRESELCREF_HIG_URB,ELC
492341,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2036,0.0,2036,DEMRESELCREF_HIG_URB,ELC
492342,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2037,0.0,2037,DEMRESELCREF_HIG_URB,ELC
492343,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2038,0.0,2038,DEMRESELCREF_HIG_URB,ELC
492344,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2039,0.0,2039,DEMRESELCREF_HIG_URB,ELC
492345,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2040,0.0,2040,DEMRESELCREF_HIG_URB,ELC
492346,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2041,0.0,2041,DEMRESELCREF_HIG_URB,ELC
492347,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2042,0.0,2042,DEMRESELCREF_HIG_URB,ELC
492348,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2043,0.0,2043,DEMRESELCREF_HIG_URB,ELC
492349,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2044,0.0,2044,DEMRESELCREF_HIG_URB,ELC
492350,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2045,0.0,2045,DEMRESELCREF_HIG_URB,ELC
492351,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2046,0.0,2046,DEMRESELCREF_HIG_URB,ELC
492352,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2047,0.0,2047,DEMRESELCREF_HIG_URB,ELC
492353,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2048,0.0,2048,DEMRESELCREF_HIG_URB,ELC
492354,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2049,0.0,2049,DEMRESELCREF_HIG_URB,ELC
492355,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2050,0.0,2050,DEMRESELCREF_HIG_URB,ELC
492356,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2051,0.0,2051,DEMRESELCREF_HIG_URB,ELC
492357,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2052,0.0,2052,DEMRESELCREF_HIG_URB,ELC
492358,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2053,0.0,2053,DEMRESELCREF_HIG_URB,ELC
492359,RE1,S101,DEMRESELCREF_HIG_URB,DSL002,2054,0.0,2054,DEMRESELCREF_HIG_URB,ELC
492360,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2022,0.0,2022,DEMRESELCREF_HIG_URB,ELC
492361,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2023,0.0,2023,DEMRESELCREF_HIG_URB,ELC
492362,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2024,0.0,2024,DEMRESELCREF_HIG_URB,ELC
492363,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2025,0.0,2025,DEMRESELCREF_HIG_URB,ELC
492364,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2026,0.0,2026,DEMRESELCREF_HIG_URB,ELC
492365,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2027,0.0,2027,DEMRESELCREF_HIG_URB,ELC
492366,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2028,0.0,2028,DEMRESELCREF_HIG_URB,ELC
492367,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2029,0.0,2029,DEMRESELCREF_HIG_URB,ELC
492368,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2030,0.0,2030,DEMRESELCREF_HIG_URB,ELC
492369,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2031,0.0,2031,DEMRESELCREF_HIG_URB,ELC
492370,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2032,0.0,2032,DEMRESELCREF_HIG_URB,ELC
492371,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2033,0.0,2033,DEMRESELCREF_HIG_URB,ELC
492372,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2034,0.0,2034,DEMRESELCREF_HIG_URB,ELC
492373,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2035,0.0,2035,DEMRESELCREF_HIG_URB,ELC
492374,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2036,0.0,2036,DEMRESELCREF_HIG_URB,ELC
492375,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2037,0.0,2037,DEMRESELCREF_HIG_URB,ELC
492376,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2038,0.0,2038,DEMRESELCREF_HIG_URB,ELC
492377,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2039,0.0,2039,DEMRESELCREF_HIG_URB,ELC
492378,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2040,0.0,2040,DEMRESELCREF_HIG_URB,ELC
492379,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2041,0.0,2041,DEMRESELCREF_HIG_URB,ELC
492380,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2042,0.0,2042,DEMRESELCREF_HIG_URB,ELC
492381,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2043,0.0,2043,DEMRESELCREF_HIG_URB,ELC
492382,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2044,0.0,2044,DEMRESELCREF_HIG_URB,ELC
492383,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2045,0.0,2045,DEMRESELCREF_HIG_URB,ELC
492384,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2046,0.0,2046,DEMRESELCREF_HIG_URB,ELC
492385,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2047,0.0,2047,DEMRESELCREF_HIG_URB,ELC
492386,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2048,0.0,2048,DEMRESELCREF_HIG_URB,ELC
492387,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2049,0.0,2049,DEMRESELCREF_HIG_URB,ELC
492388,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2050,0.0,2050,DEMRESELCREF_HIG_URB,ELC
492389,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2051,0.0,2051,DEMRESELCREF_HIG_URB,ELC
492390,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2052,0.0,2052,DEMRESELCREF_HIG_URB,ELC
492391,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2053,0.0,2053,DEMRESELCREF_HIG_URB,ELC
492392,RE1,S101,DEMRESELCREF_HIG_URB,BDL,2054,0.0,2054,DEMRESELCREF_HIG_URB,ELC
492393,RE1,S101,DEMRESELCREF_HIG_URB,BET,2022,0.0,2022,DEMRESELCREF_HIG_URB,ELC
492394,RE1,S101,DEMRESELCREF_HIG_URB,BET,2023,0.0,2023,DEMRESELCREF_HIG_URB,ELC
492395,RE1,S101,DEMRESELCREF_HIG_URB,BET,2024,0.0,2024,DEMRESELCREF_HIG_URB,ELC
492396,RE1,S101,DEMRESELCREF_HIG_URB,BET,2025,0.0,2025,DEMRESELCREF_HIG_URB,ELC
492397,RE1,S101,DEMRESELCREF_HIG_URB,BET,2026,0.0,2026,DEMRESELCREF_HIG_URB,ELC
492398,RE1,S101,DEMRESELCREF_HIG_URB,BET,2027,0.0,2027,DEMRESELCREF_HIG_URB,ELC
492399,RE1,S101,DEMRESELCREF_HIG_URB,BET,2028,0.0,2028,DEMRESELCREF_HIG_URB,ELC
492400,RE1,S101,DEMRESELCREF_HIG_URB,BET,2029,0.0,2029,DEMRESELCREF_HIG_URB,ELC
492401,RE1,S101,DEMRESELCREF_HIG_URB,BET,2030,0.0,2030,DEMRESELCREF_HIG_URB,ELC
492402,RE1,S101,DEMRESELCREF_HIG_URB,BET,2031,0.0,2031,DEMRESELCREF_HIG_URB,ELC
492403,RE1,S101,DEMRESELCREF_HIG_URB,BET,2032,0.0,2032,DEMRESELCREF_HIG_URB,ELC
492404,RE1,S101,DEMRESELCREF_HIG_URB,BET,2033,0.0,2033,DEMRESELCREF_HIG_URB,ELC
492405,RE1,S101,DEMRESELCREF_HIG_URB,BET,2034,0.0,2034,DEMRESELCREF_HIG_URB,ELC
492406,RE1,S101,DEMRESELCREF_HIG_URB,BET,2035,0.0,2035,DEMRESELCREF_HIG_URB,ELC
492407,RE1,S101,DEMRESELCREF_HIG_URB,BET,2036,0.0,2036,DEMRESELCREF_HIG_URB,ELC
492408,RE1,S101,DEMRESELCREF_HIG_URB,BET,2037,0.0,2037,DEMRESELCREF_HIG_URB,ELC
492409,RE1,S101,DEMRESELCREF_HIG_URB,BET,2038,0.0,2038,DEMRESELCREF_HIG_URB,ELC
492410,RE1,S101,DEMRESELCREF_HIG_URB,BET,2039,0.0,2039,DEMRESELCREF_HIG_URB,ELC
492411,RE1,S101,DEMRESELCREF_HIG_URB,BET,2040,0.0,2040,DEMRESELCREF_HIG_URB,ELC
492412,RE1,S101,DEMRESELCREF_HIG_URB,BET,2041,0.0,2041,DEMRESELCREF_HIG_URB,ELC
492413,RE1,S101,DEMRESELCREF_HIG_URB,BET,2042,0.0,2042,DEMRESELCREF_HIG_URB,ELC
492414,RE1,S101,DEMRESELCREF_HIG_URB,BET,2043,0.0,2043,DEMRESELCREF_HIG_URB,ELC
492415,RE1,S101,DEMRESELCREF_HIG_URB,BET,2044,0.0,2044,DEMRESELCREF_HIG_URB,ELC
492416,RE1,S101,DEMRESELCREF_HIG_URB,BET,2045,0.0,2045,DEMRESELCREF_HIG_URB,ELC
492417,RE1,S101,DEMRESELCREF_HIG_URB,BET,2046,0.0,2046,DEMRESELCREF_HIG_URB,ELC
492418,RE1,S101,DEMRESELCREF_HIG_URB,BET,2047,0.0,2047,DEMRESELCREF_HIG_URB,ELC
492419,RE1,S101,DEMRESELCREF_HIG_URB,BET,2048,0.0,2048,DEMRESELCREF_HIG_URB,ELC
492420,RE1,S101,DEMRESELCREF_HIG_URB,BET,2049,0.0,2049,DEMRESELCREF_HIG_URB,ELC
492421,RE1,S101,DEMRESELCREF_HIG_URB,BET,2050,0.0,2050,DEMRESELCREF_HIG_URB,ELC
492422,RE1,S101,DEMRESELCREF_HIG_URB,BET,2051,0.0,2051,DEMRESELCREF_HIG_URB,ELC
492423,RE1,S101,DEMRESELCREF_HIG_URB,BET,2052,0.0,2052,DEMRESELCREF_HIG_URB,ELC
492424,RE1,S101,DEMRESELCREF_HIG_URB,BET,2053,0.0,2053,DEMRESELCREF_HIG_URB,ELC
492425,RE1,S101,DEMRESELCREF_HIG_URB,BET,2054,0.0,2054,DEMRESELCREF_HIG_URB,ELC
492426,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2022,0.0,2022,DEMRESELCREF_HIG_URB,ELC
492427,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2023,0.0,2023,DEMRESELCREF_HIG_URB,ELC
492428,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2024,0.0,2024,DEMRESELCREF_HIG_URB,ELC
492429,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2025,0.0,2025,DEMRESELCREF_HIG_URB,ELC
492430,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2026,0.0,2026,DEMRESELCREF_HIG_URB,ELC
492431,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2027,0.0,2027,DEMRESELCREF_HIG_URB,ELC
492432,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2028,0.0,2028,DEMRESELCREF_HIG_URB,ELC
492433,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2029,0.0,2029,DEMRESELCREF_HIG_URB,ELC
492434,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2030,0.0,2030,DEMRESELCREF_HIG_URB,ELC
492435,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2031,0.0,2031,DEMRESELCREF_HIG_URB,ELC
492436,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2032,0.0,2032,DEMRESELCREF_HIG_URB,ELC
492437,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2033,0.0,2033,DEMRESELCREF_HIG_URB,ELC
492438,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2034,0.0,2034,DEMRESELCREF_HIG_URB,ELC
492439,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2035,0.0,2035,DEMRESELCREF_HIG_URB,ELC
492440,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2036,0.0,2036,DEMRESELCREF_HIG_URB,ELC
492441,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2037,0.0,2037,DEMRESELCREF_HIG_URB,ELC
492442,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2038,0.0,2038,DEMRESELCREF_HIG_URB,ELC
492443,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2039,0.0,2039,DEMRESELCREF_HIG_URB,ELC
492444,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2040,0.0,2040,DEMRESELCREF_HIG_URB,ELC
492445,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2041,0.0,2041,DEMRESELCREF_HIG_URB,ELC
492446,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2042,0.0,2042,DEMRESELCREF_HIG_URB,ELC
492447,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2043,0.0,2043,DEMRESELCREF_HIG_URB,ELC
492448,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2044,0.0,2044,DEMRESELCREF_HIG_URB,ELC
492449,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2045,0.0,2045,DEMRESELCREF_HIG_URB,ELC
492450,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2046,0.0,2046,DEMRESELCREF_HIG_URB,ELC
492451,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2047,0.0,2047,DEMRESELCREF_HIG_URB,ELC
492452,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2048,0.0,2048,DEMRESELCREF_HIG_URB,ELC
492453,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2049,0.0,2049,DEMRESELCREF_HIG_URB,ELC
492454,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2050,0.0,2050,DEMRESELCREF_HIG_URB,ELC
492455,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2051,0.0,2051,DEMRESELCREF_HIG_URB,ELC
492456,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2052,0.0,2052,DEMRESELCREF_HIG_URB,ELC
492457,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2053,0.0,2053,DEMRESELCREF_HIG_URB,ELC
492458,RE1,S101,DEMRESELCREF_HIG_URB,GSL002,2054,0.0,2054,DEMRESELCREF_HIG_URB,ELC
492459,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2022,0.0,2022,DEMRESELCREF_HIG_URB,ELC
492460,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2023,0.0,2023,DEMRESELCREF_HIG_URB,ELC
492461,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2024,0.0,2024,DEMRESELCREF_HIG_URB,ELC
492462,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2025,0.0,2025,DEMRESELCREF_HIG_URB,ELC
492463,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2026,0.0,2026,DEMRESELCREF_HIG_URB,ELC
492464,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2027,0.0,2027,DEMRESELCREF_HIG_URB,ELC
492465,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2028,0.0,2028,DEMRESELCREF_HIG_URB,ELC
492466,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2029,0.0,2029,DEMRESELCREF_HIG_URB,ELC
492467,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2030,0.0,2030,DEMRESELCREF_HIG_URB,ELC
492468,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2031,0.0,2031,DEMRESELCREF_HIG_URB,ELC
492469,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2032,0.0,2032,DEMRESELCREF_HIG_URB,ELC
492470,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2033,0.0,2033,DEMRESELCREF_HIG_URB,ELC
492471,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2034,0.0,2034,DEMRESELCREF_HIG_URB,ELC
492472,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2035,0.0,2035,DEMRESELCREF_HIG_URB,ELC
492473,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2036,0.0,2036,DEMRESELCREF_HIG_URB,ELC
492474,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2037,0.0,2037,DEMRESELCREF_HIG_URB,ELC
492475,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2038,0.0,2038,DEMRESELCREF_HIG_URB,ELC
492476,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2039,0.0,2039,DEMRESELCREF_HIG_URB,ELC
492477,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2040,0.0,2040,DEMRESELCREF_HIG_URB,ELC
492478,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2041,0.0,2041,DEMRESELCREF_HIG_URB,ELC
492479,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2042,0.0,2042,DEMRESELCREF_HIG_URB,ELC
492480,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2043,0.0,2043,DEMRESELCREF_HIG_URB,ELC
492481,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2044,0.0,2044,DEMRESELCREF_HIG_URB,ELC
492482,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2045,0.0,2045,DEMRESELCREF_HIG_URB,ELC
492483,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2046,0.0,2046,DEMRESELCREF_HIG_URB,ELC
492484,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2047,0.0,2047,DEMRESELCREF_HIG_URB,ELC
492485,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2048,0.0,2048,DEMRESELCREF_HIG_URB,ELC
492486,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2049,0.0,2049,DEMRESELCREF_HIG_URB,ELC
492487,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2050,0.0,2050,DEMRESELCREF_HIG_URB,ELC
492488,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2051,0.0,2051,DEMRESELCREF_HIG_URB,ELC
492489,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2052,0.0,2052,DEMRESELCREF_HIG_URB,ELC
492490,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2053,0.0,2053,DEMRESELCREF_HIG_URB,ELC
492491,RE1,S101,DEMRESELCREF_HIG_URB,JETSAF,2054,0.0,2054,DEMRESELCREF_HIG_URB,ELC
492492,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2022,0.0,2022,DEMRESELCREF_HIG_URB,ELC
492493,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2023,0.0,2023,DEMRESELCREF_HIG_URB,ELC
492494,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2024,0.0,2024,DEMRESELCREF_HIG_URB,ELC
492495,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2025,0.0,2025,DEMRESELCREF_HIG_URB,ELC
492496,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2026,0.0,2026,DEMRESELCREF_HIG_URB,ELC
492497,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2027,0.0,2027,DEMRESELCREF_HIG_URB,ELC
492498,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2028,0.0,2028,DEMRESELCREF_HIG_URB,ELC
492499,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2029,0.0,2029,DEMRESELCREF_HIG_URB,ELC
492500,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2030,0.0,2030,DEMRESELCREF_HIG_URB,ELC
492501,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2031,0.0,2031,DEMRESELCREF_HIG_URB,ELC
492502,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2032,0.0,2032,DEMRESELCREF_HIG_URB,ELC
492503,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2033,0.0,2033,DEMRESELCREF_HIG_URB,ELC
492504,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2034,0.0,2034,DEMRESELCREF_HIG_URB,ELC
492505,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2035,0.0,2035,DEMRESELCREF_HIG_URB,ELC
492506,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2036,0.0,2036,DEMRESELCREF_HIG_URB,ELC
492507,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2037,0.0,2037,DEMRESELCREF_HIG_URB,ELC
492508,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2038,0.0,2038,DEMRESELCREF_HIG_URB,ELC
492509,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2039,0.0,2039,DEMRESELCREF_HIG_URB,ELC
492510,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2040,0.0,2040,DEMRESELCREF_HIG_URB,ELC
492511,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2041,0.0,2041,DEMRESELCREF_HIG_URB,ELC
492512,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2042,0.0,2042,DEMRESELCREF_HIG_URB,ELC
492513,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2043,0.0,2043,DEMRESELCREF_HIG_URB,ELC
492514,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2044,0.0,2044,DEMRESELCREF_HIG_URB,ELC
492515,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2045,0.0,2045,DEMRESELCREF_HIG_URB,ELC
492516,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2046,0.0,2046,DEMRESELCREF_HIG_URB,ELC
492517,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2047,0.0,2047,DEMRESELCREF_HIG_URB,ELC
492518,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2048,0.0,2048,DEMRESELCREF_HIG_URB,ELC
492519,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2049,0.0,2049,DEMRESELCREF_HIG_URB,ELC
492520,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2050,0.0,2050,DEMRESELCREF_HIG_URB,ELC
492521,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2051,0.0,2051,DEMRESELCREF_HIG_URB,ELC
492522,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2052,0.0,2052,DEMRESELCREF_HIG_URB,ELC
492523,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2053,0.0,2053,DEMRESELCREF_HIG_URB,ELC
492524,RE1,S101,DEMRESELCREF_HIG_URB,BMET,2054,0.0,2054,DEMRESELCREF_HIG_URB,ELC
492525,RE1,S101,DEMRESELCREF_HIG_URB,BMETL,2022,0.0,2022,DEMRESELCREF_HIG_URB,ELC
492526,RE1,S101,DEMRESELCREF_HIG_URB,BMETL,2023,0.0,2023,DEMRESELCREF_HIG_URB,ELC
492527,RE1,S101,DEMRESELCREF_HIG_URB,BMETL,2024,0.0,2024,DEMRESELCREF_HIG_URB,ELC
492528,RE1,S101,DEMRESELCREF_HIG_URB,BMETL,2025,0.0,2025,DEMRESELCREF_HIG_URB,ELC
492529,RE1,S101,DEMRESELCREF_HIG_URB,BMETL,2026,0.0,2026,DEMRESELCREF_HIG_URB,ELC
492530,RE1,S101,DEMRESELCREF_HIG_URB,BMETL,2027,0.0,2027,DEMRESELCREF_HIG_URB,ELC
492531,RE1,S101,DEMRESELCREF_HIG_URB,BMETL,2028,0.0,2028,DEMRESELCREF_HIG_URB,ELC
492532,RE1,S101,DEMRESELCREF_HIG_URB,BMETL,2029,0.0,2029,DEMRESELCREF_HIG_URB,ELC
492533,RE1,S101,DEMRESELCREF_HIG_URB,BMETL,2030,0.0,2030,DEMRESELCREF_HIG_URB,ELC
492534,RE1,S101,DEMRESELCREF_HIG_URB,BMETL,2031,0.0,2031,DEMRESELCREF_HIG_URB,ELC
492535,RE1,S101,DEMRESELCREF_HIG_URB,BMETL,2032,0.0,2032,DEMRESELCREF_HIG_URB,ELC
492536,RE1,S101,DEMRESELCREF_HIG_URB,BMETL,2033,0.0,2033,DEMRESELCREF_HIG_URB,ELC
492537,RE1,S101,DEMRESELCREF_HIG_URB,BMETL,2034,0.0,2034,DEMRESELCREF_HIG_URB,ELC
492538,RE1,S101,DEMRESELCREF_HIG_URB,BMETL,2035,0.0,2035,DEMRESELCREF_HIG_URB,ELC
492539,RE1,S101,DEMRESELCREF_HIG_URB,BMETL,2036,0.0,2036,DEMRESELCREF_HIG_URB,ELC
