,REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE,TIME,COLOR
1388944,RE1,S101,UPSREF_BAR,INDOTH_ELC,2029,0.0,2029,UPSREF_BAR
1388945,RE1,S101,UPSREF_BAR,INDOTH_ELC,2030,0.0,2030,UPSREF_BAR
1388946,RE1,S101,UPSREF_BAR,INDOTH_ELC,2031,0.0,2031,UPSREF_BAR
1388947,RE1,S101,UPSREF_BAR,INDOTH_ELC,2032,0.0,2032,UPSREF_BAR
1388948,RE1,S101,UPSREF_BAR,INDOTH_ELC,2033,0.0,2033,UPSREF_BAR
1388949,RE1,S101,UPSREF_BAR,INDOTH_ELC,2034,0.0,2034,UPSREF_BAR
1388950,RE1,S101,UPSREF_BAR,INDOTH_ELC,2035,0.0,2035,UPSREF_BAR
1388951,RE1,S101,UPSREF_BAR,INDOTH_ELC,2036,0.0,2036,UPSREF_BAR
1388952,RE1,S101,UPSREF_BAR,INDOTH_ELC,2037,0.0,2037,UPSREF_BAR
1388953,RE1,S101,UPSREF_BAR,INDOTH_ELC,2038,0.0,2038,UPSREF_BAR
1388954,RE1,S101,UPSREF_BAR,INDOTH_ELC,2039,0.0,2039,UPSREF_BAR
1388955,RE1,S101,UPSREF_BAR,INDOTH_ELC,2040,0.0,2040,UPSREF_BAR
1388956,RE1,S101,UPSREF_BAR,INDOTH_ELC,2041,0.0,2041,UPSREF_BAR
1388957,RE1,S101,UPSREF_BAR,INDOTH_ELC,2042,0.0,2042,UPSREF_BAR
1388958,RE1,S101,UPSREF_BAR,INDOTH_ELC,2043,0.0,2043,UPSREF_BAR
1388959,RE1,S101,UPSREF_BAR,INDOTH_ELC,2044,0.0,2044,UPSREF_BAR
1388960,RE1,S101,UPSREF_BAR,INDOTH_ELC,2045,0.0,2045,UPSREF_BAR
1388961,RE1,S101,UPSREF_BAR,INDOTH_ELC,2046,0.0,2046,UPSREF_BAR
1388962,RE1,S101,UPSREF_BAR,INDOTH_ELC,2047,0.0,2047,UPSREF_BAR
1388963,RE1,S101,UPSREF_BAR,INDOTH_ELC,2048,0.0,2048,UPSREF_BAR
1388964,RE1,S101,UPSREF_BAR,INDOTH_ELC,2049,0.0,2049,UPSREF_BAR
1388965,RE1,S101,UPSREF_BAR,INDOTH_ELC,2050,0.0,2050,UPSREF_BAR
1388966,RE1,S101,UPSREF_BAR,INDOTH_ELC,2051,0.0,2051,UPSREF_BAR
1388967,RE1,S101,UPSREF_BAR,INDOTH_ELC,2052,0.0,2052,UPSREF_BAR
1388968,RE1,S101,UPSREF_BAR,INDOTH_ELC,2053,0.0,2053,UPSREF_BAR
1388969,RE1,S101,UPSREF_BAR,INDOTH_ELC,2054,0.0,2054,UPSREF_BAR
1388970,RE1,S101,UPSREF_BAR,INDREF,2022,0.0,2022,UPSREF_BAR
1388971,RE1,S101,UPSREF_BAR,INDREF,2023,0.0,2023,UPSREF_BAR
1388972,RE1,S101,UPSREF_BAR,INDREF,2024,0.0,2024,UPSREF_BAR
1388973,RE1,S101,UPSREF_BAR,INDREF,2025,0.0,2025,UPSREF_BAR
1388974,RE1,S101,UPSREF_BAR,INDREF,2026,0.0,2026,UPSREF_BAR
1388975,RE1,S101,UPSREF_BAR,INDREF,2027,0.0,2027,UPSREF_BAR
1388976,RE1,S101,UPSREF_BAR,INDREF,2028,0.0,2028,UPSREF_BAR
1388977,RE1,S101,UPSREF_BAR,INDREF,2029,0.0,2029,UPSREF_BAR
1388978,RE1,S101,UPSREF_BAR,INDREF,2030,0.0,2030,UPSREF_BAR
1388979,RE1,S101,UPSREF_BAR,INDREF,2031,0.0,2031,UPSREF_BAR
1388980,RE1,S101,UPSREF_BAR,INDREF,2032,0.0,2032,UPSREF_BAR
1388981,RE1,S101,UPSREF_BAR,INDREF,2033,0.0,2033,UPSREF_BAR
1388982,RE1,S101,UPSREF_BAR,INDREF,2034,0.0,2034,UPSREF_BAR
1388983,RE1,S101,UPSREF_BAR,INDREF,2035,0.0,2035,UPSREF_BAR
1388984,RE1,S101,UPSREF_BAR,INDREF,2036,0.0,2036,UPSREF_BAR
1388985,RE1,S101,UPSREF_BAR,INDREF,2037,0.0,2037,UPSREF_BAR
1388986,RE1,S101,UPSREF_BAR,INDREF,2038,0.0,2038,UPSREF_BAR
1388987,RE1,S101,UPSREF_BAR,INDREF,2039,0.0,2039,UPSREF_BAR
1388988,RE1,S101,UPSREF_BAR,INDREF,2040,0.0,2040,UPSREF_BAR
1388989,RE1,S101,UPSREF_BAR,INDREF,2041,0.0,2041,UPSREF_BAR
1388990,RE1,S101,UPSREF_BAR,INDREF,2042,0.0,2042,UPSREF_BAR
1388991,RE1,S101,UPSREF_BAR,INDREF,2043,0.0,2043,UPSREF_BAR
1388992,RE1,S101,UPSREF_BAR,INDREF,2044,0.0,2044,UPSREF_BAR
1388993,RE1,S101,UPSREF_BAR,INDREF,2045,0.0,2045,UPSREF_BAR
1388994,RE1,S101,UPSREF_BAR,INDREF,2046,0.0,2046,UPSREF_BAR
1388995,RE1,S101,UPSREF_BAR,INDREF,2047,0.0,2047,UPSREF_BAR
1388996,RE1,S101,UPSREF_BAR,INDREF,2048,0.0,2048,UPSREF_BAR
1388997,RE1,S101,UPSREF_BAR,INDREF,2049,0.0,2049,UPSREF_BAR
1388998,RE1,S101,UPSREF_BAR,INDREF,2050,0.0,2050,UPSREF_BAR
1388999,RE1,S101,UPSREF_BAR,INDREF,2051,0.0,2051,UPSREF_BAR
1389000,RE1,S101,UPSREF_BAR,INDREF,2052,0.0,2052,UPSREF_BAR
1389001,RE1,S101,UPSREF_BAR,INDREF,2053,0.0,2053,UPSREF_BAR
1389002,RE1,S101,UPSREF_BAR,INDREF,2054,0.0,2054,UPSREF_BAR
1389003,RE1,S101,UPSREF_BAR,MINIDSL,2022,0.0,2022,UPSREF_BAR
1389004,RE1,S101,UPSREF_BAR,MINIDSL,2023,0.0,2023,UPSREF_BAR
1389005,RE1,S101,UPSREF_BAR,MINIDSL,2024,0.0,2024,UPSREF_BAR
1389006,RE1,S101,UPSREF_BAR,MINIDSL,2025,0.0,2025,UPSREF_BAR
1389007,RE1,S101,UPSREF_BAR,MINIDSL,2026,0.0,2026,UPSREF_BAR
1389008,RE1,S101,UPSREF_BAR,MINIDSL,2027,0.0,2027,UPSREF_BAR
1389009,RE1,S101,UPSREF_BAR,MINIDSL,2028,0.0,2028,UPSREF_BAR
1389010,RE1,S101,UPSREF_BAR,MINIDSL,2029,0.0,2029,UPSREF_BAR
1389011,RE1,S101,UPSREF_BAR,MINIDSL,2030,0.0,2030,UPSREF_BAR
1389012,RE1,S101,UPSREF_BAR,MINIDSL,2031,0.0,2031,UPSREF_BAR
1389013,RE1,S101,UPSREF_BAR,MINIDSL,2032,0.0,2032,UPSREF_BAR
1389014,RE1,S101,UPSREF_BAR,MINIDSL,2033,0.0,2033,UPSREF_BAR
1389015,RE1,S101,UPSREF_BAR,MINIDSL,2034,0.0,2034,UPSREF_BAR
1389016,RE1,S101,UPSREF_BAR,MINIDSL,2035,0.0,2035,UPSREF_BAR
1389017,RE1,S101,UPSREF_BAR,MINIDSL,2036,0.0,2036,UPSREF_BAR
1389018,RE1,S101,UPSREF_BAR,MINIDSL,2037,0.0,2037,UPSREF_BAR
1389019,RE1,S101,UPSREF_BAR,MINIDSL,2038,0.0,2038,UPSREF_BAR
1389020,RE1,S101,UPSREF_BAR,MINIDSL,2039,0.0,2039,UPSREF_BAR
1389021,RE1,S101,UPSREF_BAR,MINIDSL,2040,0.0,2040,UPSREF_BAR
1389022,RE1,S101,UPSREF_BAR,MINIDSL,2041,0.0,2041,UPSREF_BAR
1389023,RE1,S101,UPSREF_BAR,MINIDSL,2042,0.0,2042,UPSREF_BAR
1389024,RE1,S101,UPSREF_BAR,MINIDSL,2043,0.0,2043,UPSREF_BAR
1389025,RE1,S101,UPSREF_BAR,MINIDSL,2044,0.0,2044,UPSREF_BAR
1389026,RE1,S101,UPSREF_BAR,MINIDSL,2045,0.0,2045,UPSREF_BAR
1389027,RE1,S101,UPSREF_BAR,MINIDSL,2046,0.0,2046,UPSREF_BAR
1389028,RE1,S101,UPSREF_BAR,MINIDSL,2047,0.0,2047,UPSREF_BAR
1389029,RE1,S101,UPSREF_BAR,MINIDSL,2048,0.0,2048,UPSREF_BAR
1389030,RE1,S101,UPSREF_BAR,MINIDSL,2049,0.0,2049,UPSREF_BAR
1389031,RE1,S101,UPSREF_BAR,MINIDSL,2050,0.0,2050,UPSREF_BAR
1389032,RE1,S101,UPSREF_BAR,MINIDSL,2051,0.0,2051,UPSREF_BAR
1389033,RE1,S101,UPSREF_BAR,MINIDSL,2052,0.0,2052,UPSREF_BAR
1389034,RE1,S101,UPSREF_BAR,MINIDSL,2053,0.0,2053,UPSREF_BAR
1389035,RE1,S101,UPSREF_BAR,MINIDSL,2054,0.0,2054,UPSREF_BAR
1389036,RE1,S101,UPSREF_BAR,MINIELC,2022,0.0,2022,UPSREF_BAR
1389037,RE1,S101,UPSREF_BAR,MINIELC,2023,0.0,2023,UPSREF_BAR
1389038,RE1,S101,UPSREF_BAR,MINIELC,2024,0.0,2024,UPSREF_BAR
1389039,RE1,S101,UPSREF_BAR,MINIELC,2025,0.0,2025,UPSREF_BAR
1389040,RE1,S101,UPSREF_BAR,MINIELC,2026,0.0,2026,UPSREF_BAR
1389041,RE1,S101,UPSREF_BAR,MINIELC,2027,0.0,2027,UPSREF_BAR
1389042,RE1,S101,UPSREF_BAR,MINIELC,2028,0.0,2028,UPSREF_BAR
1389043,RE1,S101,UPSREF_BAR,MINIELC,2029,0.0,2029,UPSREF_BAR
1389044,RE1,S101,UPSREF_BAR,MINIELC,2030,0.0,2030,UPSREF_BAR
1389045,RE1,S101,UPSREF_BAR,MINIELC,2031,0.0,2031,UPSREF_BAR
1389046,RE1,S101,UPSREF_BAR,MINIELC,2032,0.0,2032,UPSREF_BAR
1389047,RE1,S101,UPSREF_BAR,MINIELC,2033,0.0,2033,UPSREF_BAR
1389048,RE1,S101,UPSREF_BAR,MINIELC,2034,0.0,2034,UPSREF_BAR
1389049,RE1,S101,UPSREF_BAR,MINIELC,2035,0.0,2035,UPSREF_BAR
1389050,RE1,S101,UPSREF_BAR,MINIELC,2036,0.0,2036,UPSREF_BAR
1389051,RE1,S101,UPSREF_BAR,MINIELC,2037,0.0,2037,UPSREF_BAR
1389052,RE1,S101,UPSREF_BAR,MINIELC,2038,0.0,2038,UPSREF_BAR
1389053,RE1,S101,UPSREF_BAR,MINIELC,2039,0.0,2039,UPSREF_BAR
1389054,RE1,S101,UPSREF_BAR,MINIELC,2040,0.0,2040,UPSREF_BAR
1389055,RE1,S101,UPSREF_BAR,MINIELC,2041,0.0,2041,UPSREF_BAR
1389056,RE1,S101,UPSREF_BAR,MINIELC,2042,0.0,2042,UPSREF_BAR
1389057,RE1,S101,UPSREF_BAR,MINIELC,2043,0.0,2043,UPSREF_BAR
1389058,RE1,S101,UPSREF_BAR,MINIELC,2044,0.0,2044,UPSREF_BAR
1389059,RE1,S101,UPSREF_BAR,MINIELC,2045,0.0,2045,UPSREF_BAR
1389060,RE1,S101,UPSREF_BAR,MINIELC,2046,0.0,2046,UPSREF_BAR
1389061,RE1,S101,UPSREF_BAR,MINIELC,2047,0.0,2047,UPSREF_BAR
1389062,RE1,S101,UPSREF_BAR,MINIELC,2048,0.0,2048,UPSREF_BAR
1389063,RE1,S101,UPSREF_BAR,MINIELC,2049,0.0,2049,UPSREF_BAR
1389064,RE1,S101,UPSREF_BAR,MINIELC,2050,0.0,2050,UPSREF_BAR
1389065,RE1,S101,UPSREF_BAR,MINIELC,2051,0.0,2051,UPSREF_BAR
1389066,RE1,S101,UPSREF_BAR,MINIELC,2052,0.0,2052,UPSREF_BAR
1389067,RE1,S101,UPSREF_BAR,MINIELC,2053,0.0,2053,UPSREF_BAR
1389068,RE1,S101,UPSREF_BAR,MINIELC,2054,0.0,2054,UPSREF_BAR
1389069,RE1,S101,UPSREF_BAR,MINIGSL,2022,0.0,2022,UPSREF_BAR
1389070,RE1,S101,UPSREF_BAR,MINIGSL,2023,0.0,2023,UPSREF_BAR
1389071,RE1,S101,UPSREF_BAR,MINIGSL,2024,0.0,2024,UPSREF_BAR
1389072,RE1,S101,UPSREF_BAR,MINIGSL,2025,0.0,2025,UPSREF_BAR
1389073,RE1,S101,UPSREF_BAR,MINIGSL,2026,0.0,2026,UPSREF_BAR
1389074,RE1,S101,UPSREF_BAR,MINIGSL,2027,0.0,2027,UPSREF_BAR
1389075,RE1,S101,UPSREF_BAR,MINIGSL,2028,0.0,2028,UPSREF_BAR
1389076,RE1,S101,UPSREF_BAR,MINIGSL,2029,0.0,2029,UPSREF_BAR
1389077,RE1,S101,UPSREF_BAR,MINIGSL,2030,0.0,2030,UPSREF_BAR
1389078,RE1,S101,UPSREF_BAR,MINIGSL,2031,0.0,2031,UPSREF_BAR
1389079,RE1,S101,UPSREF_BAR,MINIGSL,2032,0.0,2032,UPSREF_BAR
1389080,RE1,S101,UPSREF_BAR,MINIGSL,2033,0.0,2033,UPSREF_BAR
1389081,RE1,S101,UPSREF_BAR,MINIGSL,2034,0.0,2034,UPSREF_BAR
1389082,RE1,S101,UPSREF_BAR,MINIGSL,2035,0.0,2035,UPSREF_BAR
1389083,RE1,S101,UPSREF_BAR,MINIGSL,2036,0.0,2036,UPSREF_BAR
1389084,RE1,S101,UPSREF_BAR,MINIGSL,2037,0.0,2037,UPSREF_BAR
1389085,RE1,S101,UPSREF_BAR,MINIGSL,2038,0.0,2038,UPSREF_BAR
1389086,RE1,S101,UPSREF_BAR,MINIGSL,2039,0.0,2039,UPSREF_BAR
1389087,RE1,S101,UPSREF_BAR,MINIGSL,2040,0.0,2040,UPSREF_BAR
1389088,RE1,S101,UPSREF_BAR,MINIGSL,2041,0.0,2041,UPSREF_BAR
1389089,RE1,S101,UPSREF_BAR,MINIGSL,2042,0.0,2042,UPSREF_BAR
1389090,RE1,S101,UPSREF_BAR,MINIGSL,2043,0.0,2043,UPSREF_BAR
1389091,RE1,S101,UPSREF_BAR,MINIGSL,2044,0.0,2044,UPSREF_BAR
1389092,RE1,S101,UPSREF_BAR,MINIGSL,2045,0.0,2045,UPSREF_BAR
1389093,RE1,S101,UPSREF_BAR,MINIGSL,2046,0.0,2046,UPSREF_BAR
1389094,RE1,S101,UPSREF_BAR,MINIGSL,2047,0.0,2047,UPSREF_BAR
1389095,RE1,S101,UPSREF_BAR,MINIGSL,2048,0.0,2048,UPSREF_BAR
1389096,RE1,S101,UPSREF_BAR,MINIGSL,2049,0.0,2049,UPSREF_BAR
1389097,RE1,S101,UPSREF_BAR,MINIGSL,2050,0.0,2050,UPSREF_BAR
1389098,RE1,S101,UPSREF_BAR,MINIGSL,2051,0.0,2051,UPSREF_BAR
1389099,RE1,S101,UPSREF_BAR,MINIGSL,2052,0.0,2052,UPSREF_BAR
1389100,RE1,S101,UPSREF_BAR,MINIGSL,2053,0.0,2053,UPSREF_BAR
1389101,RE1,S101,UPSREF_BAR,MINIGSL,2054,0.0,2054,UPSREF_BAR
1389102,RE1,S101,UPSREF_BAR,MININGS,2022,0.0,2022,UPSREF_BAR
1389103,RE1,S101,UPSREF_BAR,MININGS,2023,0.0,2023,UPSREF_BAR
1389104,RE1,S101,UPSREF_BAR,MININGS,2024,0.0,2024,UPSREF_BAR
1389105,RE1,S101,UPSREF_BAR,MININGS,2025,0.0,2025,UPSREF_BAR
1389106,RE1,S101,UPSREF_BAR,MININGS,2026,0.0,2026,UPSREF_BAR
1389107,RE1,S101,UPSREF_BAR,MININGS,2027,0.0,2027,UPSREF_BAR
1389108,RE1,S101,UPSREF_BAR,MININGS,2028,0.0,2028,UPSREF_BAR
1389109,RE1,S101,UPSREF_BAR,MININGS,2029,0.0,2029,UPSREF_BAR
1389110,RE1,S101,UPSREF_BAR,MININGS,2030,0.0,2030,UPSREF_BAR
1389111,RE1,S101,UPSREF_BAR,MININGS,2031,0.0,2031,UPSREF_BAR
1389112,RE1,S101,UPSREF_BAR,MININGS,2032,0.0,2032,UPSREF_BAR
1389113,RE1,S101,UPSREF_BAR,MININGS,2033,0.0,2033,UPSREF_BAR
1389114,RE1,S101,UPSREF_BAR,MININGS,2034,0.0,2034,UPSREF_BAR
1389115,RE1,S101,UPSREF_BAR,MININGS,2035,0.0,2035,UPSREF_BAR
1389116,RE1,S101,UPSREF_BAR,MININGS,2036,0.0,2036,UPSREF_BAR
1389117,RE1,S101,UPSREF_BAR,MININGS,2037,0.0,2037,UPSREF_BAR
1389118,RE1,S101,UPSREF_BAR,MININGS,2038,0.0,2038,UPSREF_BAR
1389119,RE1,S101,UPSREF_BAR,MININGS,2039,0.0,2039,UPSREF_BAR
1389120,RE1,S101,UPSREF_BAR,MININGS,2040,0.0,2040,UPSREF_BAR
1389121,RE1,S101,UPSREF_BAR,MININGS,2041,0.0,2041,UPSREF_BAR
1389122,RE1,S101,UPSREF_BAR,MININGS,2042,0.0,2042,UPSREF_BAR
1389123,RE1,S101,UPSREF_BAR,MININGS,2043,0.0,2043,UPSREF_BAR
1389124,RE1,S101,UPSREF_BAR,MININGS,2044,0.0,2044,UPSREF_BAR
1389125,RE1,S101,UPSREF_BAR,MININGS,2045,0.0,2045,UPSREF_BAR
1389126,RE1,S101,UPSREF_BAR,MININGS,2046,0.0,2046,UPSREF_BAR
1389127,RE1,S101,UPSREF_BAR,MININGS,2047,0.0,2047,UPSREF_BAR
1389128,RE1,S101,UPSREF_BAR,MININGS,2048,0.0,2048,UPSREF_BAR
1389129,RE1,S101,UPSREF_BAR,MININGS,2049,0.0,2049,UPSREF_BAR
1389130,RE1,S101,UPSREF_BAR,MININGS,2050,0.0,2050,UPSREF_BAR
1389131,RE1,S101,UPSREF_BAR,MININGS,2051,0.0,2051,UPSREF_BAR
1389132,RE1,S101,UPSREF_BAR,MININGS,2052,0.0,2052,UPSREF_BAR
1389133,RE1,S101,UPSREF_BAR,MININGS,2053,0.0,2053,UPSREF_BAR
1389134,RE1,S101,UPSREF_BAR,MININGS,2054,0.0,2054,UPSREF_BAR
1389135,RE1,S101,UPSREF_BAR,NSEELC,2022,0.0,2022,UPSREF_BAR
1389136,RE1,S101,UPSREF_BAR,NSEELC,2023,0.0,2023,UPSREF_BAR
1389137,RE1,S101,UPSREF_BAR,NSEELC,2024,0.0,2024,UPSREF_BAR
1389138,RE1,S101,UPSREF_BAR,NSEELC,2025,0.0,2025,UPSREF_BAR
1389139,RE1,S101,UPSREF_BAR,NSEELC,2026,0.0,2026,UPSREF_BAR
1389140,RE1,S101,UPSREF_BAR,NSEELC,2027,0.0,2027,UPSREF_BAR
1389141,RE1,S101,UPSREF_BAR,NSEELC,2028,0.0,2028,UPSREF_BAR
1389142,RE1,S101,UPSREF_BAR,NSEELC,2029,0.0,2029,UPSREF_BAR
1389143,RE1,S101,UPSREF_BAR,NSEELC,2030,0.0,2030,UPSREF_BAR
1389144,RE1,S101,UPSREF_BAR,NSEELC,2031,0.0,2031,UPSREF_BAR
1389145,RE1,S101,UPSREF_BAR,NSEELC,2032,0.0,2032,UPSREF_BAR
1389146,RE1,S101,UPSREF_BAR,NSEELC,2033,0.0,2033,UPSREF_BAR
1389147,RE1,S101,UPSREF_BAR,NSEELC,2034,0.0,2034,UPSREF_BAR
1389148,RE1,S101,UPSREF_BAR,NSEELC,2035,0.0,2035,UPSREF_BAR
1389149,RE1,S101,UPSREF_BAR,NSEELC,2036,0.0,2036,UPSREF_BAR
1389150,RE1,S101,UPSREF_BAR,NSEELC,2037,0.0,2037,UPSREF_BAR
1389151,RE1,S101,UPSREF_BAR,NSEELC,2038,0.0,2038,UPSREF_BAR
1389152,RE1,S101,UPSREF_BAR,NSEELC,2039,0.0,2039,UPSREF_BAR
1389153,RE1,S101,UPSREF_BAR,NSEELC,2040,0.0,2040,UPSREF_BAR
1389154,RE1,S101,UPSREF_BAR,NSEELC,2041,0.0,2041,UPSREF_BAR
1389155,RE1,S101,UPSREF_BAR,NSEELC,2042,0.0,2042,UPSREF_BAR
1389156,RE1,S101,UPSREF_BAR,NSEELC,2043,0.0,2043,UPSREF_BAR
1389157,RE1,S101,UPSREF_BAR,NSEELC,2044,0.0,2044,UPSREF_BAR
1389158,RE1,S101,UPSREF_BAR,NSEELC,2045,0.0,2045,UPSREF_BAR
1389159,RE1,S101,UPSREF_BAR,NSEELC,2046,0.0,2046,UPSREF_BAR
1389160,RE1,S101,UPSREF_BAR,NSEELC,2047,0.0,2047,UPSREF_BAR
1389161,RE1,S101,UPSREF_BAR,NSEELC,2048,0.0,2048,UPSREF_BAR
1389162,RE1,S101,UPSREF_BAR,NSEELC,2049,0.0,2049,UPSREF_BAR
1389163,RE1,S101,UPSREF_BAR,NSEELC,2050,0.0,2050,UPSREF_BAR
1389164,RE1,S101,UPSREF_BAR,NSEELC,2051,0.0,2051,UPSREF_BAR
1389165,RE1,S101,UPSREF_BAR,NSEELC,2052,0.0,2052,UPSREF_BAR
1389166,RE1,S101,UPSREF_BAR,NSEELC,2053,0.0,2053,UPSREF_BAR
1389167,RE1,S101,UPSREF_BAR,NSEELC,2054,0.0,2054,UPSREF_BAR
1389168,RE1,S101,UPSREF_BAR,RESCLIM_URB,2022,0.0,2022,UPSREF_BAR
1389169,RE1,S101,UPSREF_BAR,RESCLIM_URB,2023,0.0,2023,UPSREF_BAR
1389170,RE1,S101,UPSREF_BAR,RESCLIM_URB,2024,0.0,2024,UPSREF_BAR
1389171,RE1,S101,UPSREF_BAR,RESCLIM_URB,2025,0.0,2025,UPSREF_BAR
1389172,RE1,S101,UPSREF_BAR,RESCLIM_URB,2026,0.0,2026,UPSREF_BAR
1389173,RE1,S101,UPSREF_BAR,RESCLIM_URB,2027,0.0,2027,UPSREF_BAR
1389174,RE1,S101,UPSREF_BAR,RESCLIM_URB,2028,0.0,2028,UPSREF_BAR
1389175,RE1,S101,UPSREF_BAR,RESCLIM_URB,2029,0.0,2029,UPSREF_BAR
1389176,RE1,S101,UPSREF_BAR,RESCLIM_URB,2030,0.0,2030,UPSREF_BAR
1389177,RE1,S101,UPSREF_BAR,RESCLIM_URB,2031,0.0,2031,UPSREF_BAR
1389178,RE1,S101,UPSREF_BAR,RESCLIM_URB,2032,0.0,2032,UPSREF_BAR
1389179,RE1,S101,UPSREF_BAR,RESCLIM_URB,2033,0.0,2033,UPSREF_BAR
1389180,RE1,S101,UPSREF_BAR,RESCLIM_URB,2034,0.0,2034,UPSREF_BAR
1389181,RE1,S101,UPSREF_BAR,RESCLIM_URB,2035,0.0,2035,UPSREF_BAR
1389182,RE1,S101,UPSREF_BAR,RESCLIM_URB,2036,0.0,2036,UPSREF_BAR
1389183,RE1,S101,UPSREF_BAR,RESCLIM_URB,2037,0.0,2037,UPSREF_BAR
1389184,RE1,S101,UPSREF_BAR,RESCLIM_URB,2038,0.0,2038,UPSREF_BAR
1389185,RE1,S101,UPSREF_BAR,RESCLIM_URB,2039,0.0,2039,UPSREF_BAR
1389186,RE1,S101,UPSREF_BAR,RESCLIM_URB,2040,0.0,2040,UPSREF_BAR
1389187,RE1,S101,UPSREF_BAR,RESCLIM_URB,2041,0.0,2041,UPSREF_BAR
1389188,RE1,S101,UPSREF_BAR,RESCLIM_URB,2042,0.0,2042,UPSREF_BAR
1389189,RE1,S101,UPSREF_BAR,RESCLIM_URB,2043,0.0,2043,UPSREF_BAR
1389190,RE1,S101,UPSREF_BAR,RESCLIM_URB,2044,0.0,2044,UPSREF_BAR
1389191,RE1,S101,UPSREF_BAR,RESCLIM_URB,2045,0.0,2045,UPSREF_BAR
1389192,RE1,S101,UPSREF_BAR,RESCLIM_URB,2046,0.0,2046,UPSREF_BAR
1389193,RE1,S101,UPSREF_BAR,RESCLIM_URB,2047,0.0,2047,UPSREF_BAR
1389194,RE1,S101,UPSREF_BAR,RESCLIM_URB,2048,0.0,2048,UPSREF_BAR
1389195,RE1,S101,UPSREF_BAR,RESCLIM_URB,2049,0.0,2049,UPSREF_BAR
1389196,RE1,S101,UPSREF_BAR,RESCLIM_URB,2050,0.0,2050,UPSREF_BAR
1389197,RE1,S101,UPSREF_BAR,RESCLIM_URB,2051,0.0,2051,UPSREF_BAR
1389198,RE1,S101,UPSREF_BAR,RESCLIM_URB,2052,0.0,2052,UPSREF_BAR
1389199,RE1,S101,UPSREF_BAR,RESCLIM_URB,2053,0.0,2053,UPSREF_BAR
1389200,RE1,S101,UPSREF_BAR,RESCLIM_URB,2054,0.0,2054,UPSREF_BAR
1389201,RE1,S101,UPSREF_BAR,RESILU_URB,2022,0.0,2022,UPSREF_BAR
1389202,RE1,S101,UPSREF_BAR,RESILU_URB,2023,0.0,2023,UPSREF_BAR
1389203,RE1,S101,UPSREF_BAR,RESILU_URB,2024,0.0,2024,UPSREF_BAR
1389204,RE1,S101,UPSREF_BAR,RESILU_URB,2025,0.0,2025,UPSREF_BAR
1389205,RE1,S101,UPSREF_BAR,RESILU_URB,2026,0.0,2026,UPSREF_BAR
1389206,RE1,S101,UPSREF_BAR,RESILU_URB,2027,0.0,2027,UPSREF_BAR
1389207,RE1,S101,UPSREF_BAR,RESILU_URB,2028,0.0,2028,UPSREF_BAR
1389208,RE1,S101,UPSREF_BAR,RESILU_URB,2029,0.0,2029,UPSREF_BAR
1389209,RE1,S101,UPSREF_BAR,RESILU_URB,2030,0.0,2030,UPSREF_BAR
1389210,RE1,S101,UPSREF_BAR,RESILU_URB,2031,0.0,2031,UPSREF_BAR
1389211,RE1,S101,UPSREF_BAR,RESILU_URB,2032,0.0,2032,UPSREF_BAR
1389212,RE1,S101,UPSREF_BAR,RESILU_URB,2033,0.0,2033,UPSREF_BAR
1389213,RE1,S101,UPSREF_BAR,RESILU_URB,2034,0.0,2034,UPSREF_BAR
1389214,RE1,S101,UPSREF_BAR,RESILU_URB,2035,0.0,2035,UPSREF_BAR
1389215,RE1,S101,UPSREF_BAR,RESILU_URB,2036,0.0,2036,UPSREF_BAR
1389216,RE1,S101,UPSREF_BAR,RESILU_URB,2037,0.0,2037,UPSREF_BAR
1389217,RE1,S101,UPSREF_BAR,RESILU_URB,2038,0.0,2038,UPSREF_BAR
1389218,RE1,S101,UPSREF_BAR,RESILU_URB,2039,0.0,2039,UPSREF_BAR
1389219,RE1,S101,UPSREF_BAR,RESILU_URB,2040,0.0,2040,UPSREF_BAR
1389220,RE1,S101,UPSREF_BAR,RESILU_URB,2041,0.0,2041,UPSREF_BAR
1389221,RE1,S101,UPSREF_BAR,RESILU_URB,2042,0.0,2042,UPSREF_BAR
1389222,RE1,S101,UPSREF_BAR,RESILU_URB,2043,0.0,2043,UPSREF_BAR
1389223,RE1,S101,UPSREF_BAR,RESILU_URB,2044,0.0,2044,UPSREF_BAR
1389224,RE1,S101,UPSREF_BAR,RESILU_URB,2045,0.0,2045,UPSREF_BAR
1389225,RE1,S101,UPSREF_BAR,RESILU_URB,2046,0.0,2046,UPSREF_BAR
1389226,RE1,S101,UPSREF_BAR,RESILU_URB,2047,0.0,2047,UPSREF_BAR
1389227,RE1,S101,UPSREF_BAR,RESILU_URB,2048,0.0,2048,UPSREF_BAR
1389228,RE1,S101,UPSREF_BAR,RESILU_URB,2049,0.0,2049,UPSREF_BAR
1389229,RE1,S101,UPSREF_BAR,RESILU_URB,2050,0.0,2050,UPSREF_BAR
1389230,RE1,S101,UPSREF_BAR,RESILU_URB,2051,0.0,2051,UPSREF_BAR
1389231,RE1,S101,UPSREF_BAR,RESILU_URB,2052,0.0,2052,UPSREF_BAR
1389232,RE1,S101,UPSREF_BAR,RESILU_URB,2053,0.0,2053,UPSREF_BAR
1389233,RE1,S101,UPSREF_BAR,RESILU_URB,2054,0.0,2054,UPSREF_BAR
