REGION,TECHNOLOGY,YEAR,VALUE
RE1,DEMRESELCAIR_PAR_HIG_RUR,2037,0.0
RE1,DEMRESELCAIR_PAR_HIG_RUR,2038,0.0
RE1,DEMRESELCAIR_PAR_HIG_RUR,2039,0.0
RE1,DEMRESELCAIR_PAR_HIG_RUR,2040,0.0
RE1,DEMRESELCAIR_PAR_HIG_RUR,2041,0.0
RE1,DEMRESELCAIR_PAR_HIG_RUR,2042,0.0
RE1,DEMRESELCAIR_PAR_HIG_RUR,2043,0.0
RE1,DEMRESELCAIR_PAR_HIG_RUR,2044,0.0
RE1,DEMRESELCAIR_PAR_HIG_RUR,2045,0.0
RE1,DEMRESELCAIR_PAR_HIG_RUR,2046,0.0
RE1,DEMRESELCAIR_PAR_HIG_RUR,2047,0.0
RE1,DEMRESELCAIR_PAR_HIG_RUR,2048,0.0
RE1,DEMRESELCAIR_PAR_HIG_RUR,2049,0.0
RE1,DEMRESELCAIR_PAR_HIG_RUR,2050,0.0
RE1,DEMRESELCAIR_PAR_HIG_RUR,2051,0.0
RE1,DEMRESELCAIR_PAR_HIG_RUR,2052,0.0
RE1,DEMRESELCAIR_PAR_HIG_RUR,2053,0.0
RE1,DEMRESELCAIR_PAR_HIG_RUR,2054,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2022,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2023,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2024,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2025,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2026,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2027,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2028,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2029,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2030,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2031,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2032,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2033,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2034,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2035,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2036,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2037,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2038,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2039,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2040,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2041,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2042,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2043,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2044,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2045,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2046,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2047,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2048,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2049,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2050,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2051,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2052,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2053,0.0
RE1,DEMRESELCAIR_PAR_LOW_RUR,2054,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2022,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2023,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2024,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2025,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2026,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2027,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2028,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2029,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2030,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2031,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2032,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2033,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2034,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2035,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2036,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2037,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2038,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2039,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2040,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2041,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2042,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2043,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2044,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2045,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2046,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2047,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2048,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2049,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2050,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2051,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2052,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2053,0.0
RE1,DEMRESELCAIR_PAR_LOW_URB,2054,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2022,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2023,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2024,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2025,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2026,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2027,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2028,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2029,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2030,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2031,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2032,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2033,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2034,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2035,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2036,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2037,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2038,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2039,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2040,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2041,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2042,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2043,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2044,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2045,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2046,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2047,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2048,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2049,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2050,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2051,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2052,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2053,0.0
RE1,DEMRESELCAIR_PAR_MID_RUR,2054,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2022,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2023,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2024,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2025,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2026,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2027,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2028,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2029,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2030,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2031,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2032,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2033,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2034,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2035,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2036,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2037,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2038,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2039,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2040,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2041,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2042,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2043,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2044,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2045,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2046,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2047,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2048,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2049,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2050,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2051,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2052,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2053,0.0
RE1,DEMRESELCAIR_PAR_MID_URB,2054,0.0
RE1,DEMRESELCAIR_POR_HIG_RUR,2022,0.0
RE1,DEMRESELCAIR_POR_HIG_RUR,2023,0.0
RE1,DEMRESELCAIR_POR_HIG_RUR,2024,0.0
RE1,DEMRESELCAIR_POR_HIG_RUR,2025,0.0002108364363385
RE1,DEMRESELCAIR_POR_HIG_RUR,2026,0.0002150389798408
RE1,DEMRESELCAIR_POR_HIG_RUR,2027,0.0002208060058024
RE1,DEMRESELCAIR_POR_HIG_RUR,2028,0.0002287153983414
RE1,DEMRESELCAIR_POR_HIG_RUR,2029,0.0002395545083173
RE1,DEMRESELCAIR_POR_HIG_RUR,2030,0.00025439257242
RE1,DEMRESELCAIR_POR_HIG_RUR,2031,0.0002746750904327
RE1,DEMRESELCAIR_POR_HIG_RUR,2032,0.0003023440786326
RE1,DEMRESELCAIR_POR_HIG_RUR,2033,0.0003399861829239
RE1,DEMRESELCAIR_POR_HIG_RUR,2034,0.0003910055776855
RE1,DEMRESELCAIR_POR_HIG_RUR,2035,0.0004598079668925
RE1,DEMRESELCAIR_POR_HIG_RUR,2036,0.000551962498584
RE1,DEMRESELCAIR_POR_HIG_RUR,2037,0.0006742765689256
RE1,DEMRESELCAIR_POR_HIG_RUR,2038,0.0008346737056902
RE1,DEMRESELCAIR_POR_HIG_RUR,2039,0.0010417158434023
RE1,DEMRESELCAIR_POR_HIG_RUR,2040,0.0013035875529038
RE1,DEMRESELCAIR_POR_HIG_RUR,2041,0.0016264198006062
RE1,DEMRESELCAIR_POR_HIG_RUR,2042,0.0020120496294009
RE1,DEMRESELCAIR_POR_HIG_RUR,2043,0.0024557147345978
RE1,DEMRESELCAIR_POR_HIG_RUR,2044,0.002944624385582
RE1,DEMRESELCAIR_POR_HIG_RUR,2045,0.0034584633073503
RE1,DEMRESELCAIR_POR_HIG_RUR,2046,0.0039723022291187
RE1,DEMRESELCAIR_POR_HIG_RUR,2047,0.0044612118801029
RE1,DEMRESELCAIR_POR_HIG_RUR,2048,0.0049048769852997
RE1,DEMRESELCAIR_POR_HIG_RUR,2049,0.0052905068140944
RE1,DEMRESELCAIR_POR_HIG_RUR,2050,0.0056133390617969
RE1,DEMRESELCAIR_POR_HIG_RUR,2051,0.0058752107712983
RE1,DEMRESELCAIR_POR_HIG_RUR,2052,0.0060822529090104
RE1,DEMRESELCAIR_POR_HIG_RUR,2053,0.0062426500457751
RE1,DEMRESELCAIR_POR_HIG_RUR,2054,0.0063649641161167
RE1,DEMRESELCAIR_POR_HIG_URB,2022,0.0
RE1,DEMRESELCAIR_POR_HIG_URB,2023,0.0
RE1,DEMRESELCAIR_POR_HIG_URB,2024,0.0
RE1,DEMRESELCAIR_POR_HIG_URB,2025,0.005
RE1,DEMRESELCAIR_POR_HIG_URB,2026,0.005
RE1,DEMRESELCAIR_POR_HIG_URB,2027,0.006
RE1,DEMRESELCAIR_POR_HIG_URB,2028,0.006
RE1,DEMRESELCAIR_POR_HIG_URB,2029,0.006
RE1,DEMRESELCAIR_POR_HIG_URB,2030,0.006
RE1,DEMRESELCAIR_POR_HIG_URB,2031,0.007
RE1,DEMRESELCAIR_POR_HIG_URB,2032,0.008
RE1,DEMRESELCAIR_POR_HIG_URB,2033,0.008
RE1,DEMRESELCAIR_POR_HIG_URB,2034,0.01
RE1,DEMRESELCAIR_POR_HIG_URB,2035,0.011
RE1,DEMRESELCAIR_POR_HIG_URB,2036,0.014
RE1,DEMRESELCAIR_POR_HIG_URB,2037,0.017
RE1,DEMRESELCAIR_POR_HIG_URB,2038,0.021
RE1,DEMRESELCAIR_POR_HIG_URB,2039,0.026
RE1,DEMRESELCAIR_POR_HIG_URB,2040,0.033
RE1,DEMRESELCAIR_POR_HIG_URB,2041,0.041
RE1,DEMRESELCAIR_POR_HIG_URB,2042,0.05
RE1,DEMRESELCAIR_POR_HIG_URB,2043,0.061
RE1,DEMRESELCAIR_POR_HIG_URB,2044,0.073
RE1,DEMRESELCAIR_POR_HIG_URB,2045,0.086
RE1,DEMRESELCAIR_POR_HIG_URB,2046,0.099
RE1,DEMRESELCAIR_POR_HIG_URB,2047,0.111
RE1,DEMRESELCAIR_POR_HIG_URB,2048,0.122
RE1,DEMRESELCAIR_POR_HIG_URB,2049,0.132
RE1,DEMRESELCAIR_POR_HIG_URB,2050,0.14
RE1,DEMRESELCAIR_POR_HIG_URB,2051,0.147
RE1,DEMRESELCAIR_POR_HIG_URB,2052,0.152
RE1,DEMRESELCAIR_POR_HIG_URB,2053,0.156
RE1,DEMRESELCAIR_POR_HIG_URB,2054,0.159
RE1,DEMRESELCAIR_POR_LOW_RUR,2022,0.0
RE1,DEMRESELCAIR_POR_LOW_RUR,2023,0.0
RE1,DEMRESELCAIR_POR_LOW_RUR,2024,0.0
RE1,DEMRESELCAIR_POR_LOW_RUR,2025,0.0026564839666634
RE1,DEMRESELCAIR_POR_LOW_RUR,2026,0.0026547509590336
RE1,DEMRESELCAIR_POR_LOW_RUR,2027,0.0026523728039979
RE1,DEMRESELCAIR_POR_LOW_RUR,2028,0.0026491111988272
RE1,DEMRESELCAIR_POR_LOW_RUR,2029,0.0026446414627546
RE1,DEMRESELCAIR_POR_LOW_RUR,2030,0.002638522673434
RE1,DEMRESELCAIR_POR_LOW_RUR,2031,0.0026301587484802
RE1,DEMRESELCAIR_POR_LOW_RUR,2032,0.0026187488564391
RE1,DEMRESELCAIR_POR_LOW_RUR,2033,0.0026032263392055
RE1,DEMRESELCAIR_POR_LOW_RUR,2034,0.0025821874135306
RE1,DEMRESELCAIR_POR_LOW_RUR,2035,0.00255381529427
RE1,DEMRESELCAIR_POR_LOW_RUR,2036,0.0025158134255313
RE1,DEMRESELCAIR_POR_LOW_RUR,2037,0.0024653746336378
RE1,DEMRESELCAIR_POR_LOW_RUR,2038,0.0023992314844565
RE1,DEMRESELCAIR_POR_LOW_RUR,2039,0.0023138532833382
RE1,DEMRESELCAIR_POR_LOW_RUR,2040,0.0022058649495231
RE1,DEMRESELCAIR_POR_LOW_RUR,2041,0.0020727382494396
RE1,DEMRESELCAIR_POR_LOW_RUR,2042,0.0019137156396274
RE1,DEMRESELCAIR_POR_LOW_RUR,2043,0.001730760957072
RE1,DEMRESELCAIR_POR_LOW_RUR,2044,0.001529148729862
RE1,DEMRESELCAIR_POR_LOW_RUR,2045,0.0013172563909885
RE1,DEMRESELCAIR_POR_LOW_RUR,2046,0.0011053640521149
RE1,DEMRESELCAIR_POR_LOW_RUR,2047,0.0009037518249049
RE1,DEMRESELCAIR_POR_LOW_RUR,2048,0.0007207971423495
RE1,DEMRESELCAIR_POR_LOW_RUR,2049,0.0005617745325373
RE1,DEMRESELCAIR_POR_LOW_RUR,2050,0.0004286478324538
RE1,DEMRESELCAIR_POR_LOW_RUR,2051,0.0003206594986388
RE1,DEMRESELCAIR_POR_LOW_RUR,2052,0.0002352812975204
RE1,DEMRESELCAIR_POR_LOW_RUR,2053,0.0001691381483391
RE1,DEMRESELCAIR_POR_LOW_RUR,2054,0.0001186993564456
RE1,DEMRESELCAIR_POR_LOW_URB,2022,0.0
RE1,DEMRESELCAIR_POR_LOW_URB,2023,0.0
RE1,DEMRESELCAIR_POR_LOW_URB,2024,0.0
RE1,DEMRESELCAIR_POR_LOW_URB,2025,0.066
RE1,DEMRESELCAIR_POR_LOW_URB,2026,0.066
RE1,DEMRESELCAIR_POR_LOW_URB,2027,0.066
RE1,DEMRESELCAIR_POR_LOW_URB,2028,0.066
RE1,DEMRESELCAIR_POR_LOW_URB,2029,0.066
RE1,DEMRESELCAIR_POR_LOW_URB,2030,0.066
RE1,DEMRESELCAIR_POR_LOW_URB,2031,0.066
RE1,DEMRESELCAIR_POR_LOW_URB,2032,0.065
RE1,DEMRESELCAIR_POR_LOW_URB,2033,0.065
RE1,DEMRESELCAIR_POR_LOW_URB,2034,0.064
RE1,DEMRESELCAIR_POR_LOW_URB,2035,0.064
RE1,DEMRESELCAIR_POR_LOW_URB,2036,0.063
RE1,DEMRESELCAIR_POR_LOW_URB,2037,0.061
RE1,DEMRESELCAIR_POR_LOW_URB,2038,0.06
RE1,DEMRESELCAIR_POR_LOW_URB,2039,0.058
RE1,DEMRESELCAIR_POR_LOW_URB,2040,0.055
RE1,DEMRESELCAIR_POR_LOW_URB,2041,0.052
RE1,DEMRESELCAIR_POR_LOW_URB,2042,0.048
RE1,DEMRESELCAIR_POR_LOW_URB,2043,0.043
RE1,DEMRESELCAIR_POR_LOW_URB,2044,0.038
RE1,DEMRESELCAIR_POR_LOW_URB,2045,0.033
RE1,DEMRESELCAIR_POR_LOW_URB,2046,0.028
RE1,DEMRESELCAIR_POR_LOW_URB,2047,0.023
RE1,DEMRESELCAIR_POR_LOW_URB,2048,0.018
RE1,DEMRESELCAIR_POR_LOW_URB,2049,0.014
RE1,DEMRESELCAIR_POR_LOW_URB,2050,0.011
RE1,DEMRESELCAIR_POR_LOW_URB,2051,0.008
RE1,DEMRESELCAIR_POR_LOW_URB,2052,0.006
RE1,DEMRESELCAIR_POR_LOW_URB,2053,0.004
RE1,DEMRESELCAIR_POR_LOW_URB,2054,0.003
RE1,DEMRESELCAIR_POR_MID_RUR,2022,0.0
RE1,DEMRESELCAIR_POR_MID_RUR,2023,0.0
RE1,DEMRESELCAIR_POR_MID_RUR,2024,0.0
RE1,DEMRESELCAIR_POR_MID_RUR,2025,0.0037854896524954
RE1,DEMRESELCAIR_POR_MID_RUR,2026,0.003783020116623
RE1,DEMRESELCAIR_POR_MID_RUR,2027,0.003779631245697
RE1,DEMRESELCAIR_POR_MID_RUR,2028,0.0037749834583288
RE1,DEMRESELCAIR_POR_MID_RUR,2029,0.0037686140844254
RE1,DEMRESELCAIR_POR_MID_RUR,2030,0.0037598948096434
RE1,DEMRESELCAIR_POR_MID_RUR,2031,0.0037479762165844
RE1,DEMRESELCAIR_POR_MID_RUR,2032,0.0037317171204257
RE1,DEMRESELCAIR_POR_MID_RUR,2033,0.0037095975333679
RE1,DEMRESELCAIR_POR_MID_RUR,2034,0.0036796170642812
RE1,DEMRESELCAIR_POR_MID_RUR,2035,0.0036391867943348
RE1,DEMRESELCAIR_POR_MID_RUR,2036,0.0035850341313821
RE1,DEMRESELCAIR_POR_MID_RUR,2037,0.0035131588529339
RE1,DEMRESELCAIR_POR_MID_RUR,2038,0.0034189048653506
RE1,DEMRESELCAIR_POR_MID_RUR,2039,0.0032972409287569
RE1,DEMRESELCAIR_POR_MID_RUR,2040,0.0031433575530704
RE1,DEMRESELCAIR_POR_MID_RUR,2041,0.0029536520054515
RE1,DEMRESELCAIR_POR_MID_RUR,2042,0.002727044786469
RE1,DEMRESELCAIR_POR_MID_RUR,2043,0.0024663343638276
RE1,DEMRESELCAIR_POR_MID_RUR,2044,0.0021790369400534
RE1,DEMRESELCAIR_POR_MID_RUR,2045,0.0018770903571586
RE1,DEMRESELCAIR_POR_MID_RUR,2046,0.0015751437742638
RE1,DEMRESELCAIR_POR_MID_RUR,2047,0.0012878463504895
RE1,DEMRESELCAIR_POR_MID_RUR,2048,0.0010271359278481
RE1,DEMRESELCAIR_POR_MID_RUR,2049,0.0008005287088657
RE1,DEMRESELCAIR_POR_MID_RUR,2050,0.0006108231612467
RE1,DEMRESELCAIR_POR_MID_RUR,2051,0.0004569397855603
RE1,DEMRESELCAIR_POR_MID_RUR,2052,0.0003352758489666
RE1,DEMRESELCAIR_POR_MID_RUR,2053,0.0002410218613832
RE1,DEMRESELCAIR_POR_MID_RUR,2054,0.000169146582935
RE1,DEMRESELCAIR_POR_MID_URB,2022,0.0
RE1,DEMRESELCAIR_POR_MID_URB,2023,0.0
RE1,DEMRESELCAIR_POR_MID_URB,2024,0.0
RE1,DEMRESELCAIR_POR_MID_URB,2025,0.094
RE1,DEMRESELCAIR_POR_MID_URB,2026,0.094
RE1,DEMRESELCAIR_POR_MID_URB,2027,0.094
RE1,DEMRESELCAIR_POR_MID_URB,2028,0.094
RE1,DEMRESELCAIR_POR_MID_URB,2029,0.094
RE1,DEMRESELCAIR_POR_MID_URB,2030,0.094
RE1,DEMRESELCAIR_POR_MID_URB,2031,0.093
RE1,DEMRESELCAIR_POR_MID_URB,2032,0.093
RE1,DEMRESELCAIR_POR_MID_URB,2033,0.093
RE1,DEMRESELCAIR_POR_MID_URB,2034,0.092
RE1,DEMRESELCAIR_POR_MID_URB,2035,0.091
RE1,DEMRESELCAIR_POR_MID_URB,2036,0.089
RE1,DEMRESELCAIR_POR_MID_URB,2037,0.088
RE1,DEMRESELCAIR_POR_MID_URB,2038,0.085
RE1,DEMRESELCAIR_POR_MID_URB,2039,0.082
RE1,DEMRESELCAIR_POR_MID_URB,2040,0.078
RE1,DEMRESELCAIR_POR_MID_URB,2041,0.074
RE1,DEMRESELCAIR_POR_MID_URB,2042,0.068
RE1,DEMRESELCAIR_POR_MID_URB,2043,0.062
RE1,DEMRESELCAIR_POR_MID_URB,2044,0.054
RE1,DEMRESELCAIR_POR_MID_URB,2045,0.047
RE1,DEMRESELCAIR_POR_MID_URB,2046,0.039
RE1,DEMRESELCAIR_POR_MID_URB,2047,0.032
RE1,DEMRESELCAIR_POR_MID_URB,2048,0.026
RE1,DEMRESELCAIR_POR_MID_URB,2049,0.02
RE1,DEMRESELCAIR_POR_MID_URB,2050,0.015
RE1,DEMRESELCAIR_POR_MID_URB,2051,0.011
RE1,DEMRESELCAIR_POR_MID_URB,2052,0.008
RE1,DEMRESELCAIR_POR_MID_URB,2053,0.006
RE1,DEMRESELCAIR_POR_MID_URB,2054,0.004
RE1,DEMRESELCAIR_SPL_HIG_RUR,2022,0.0
RE1,DEMRESELCAIR_SPL_HIG_RUR,2023,0.0
RE1,DEMRESELCAIR_SPL_HIG_RUR,2024,0.0
RE1,DEMRESELCAIR_SPL_HIG_RUR,2025,0.0018975279270472
RE1,DEMRESELCAIR_SPL_HIG_RUR,2026,0.0019353508185673
RE1,DEMRESELCAIR_SPL_HIG_RUR,2027,0.001987254052222
RE1,DEMRESELCAIR_SPL_HIG_RUR,2028,0.0020584385850731
RE1,DEMRESELCAIR_SPL_HIG_RUR,2029,0.0021559905748565
RE1,DEMRESELCAIR_SPL_HIG_RUR,2030,0.0022895331517801
RE1,DEMRESELCAIR_SPL_HIG_RUR,2031,0.002472075813895
RE1,DEMRESELCAIR_SPL_HIG_RUR,2032,0.0027210967076939
RE1,DEMRESELCAIR_SPL_HIG_RUR,2033,0.0030598756463153
RE1,DEMRESELCAIR_SPL_HIG_RUR,2034,0.0035190501991702
RE1,DEMRESELCAIR_SPL_HIG_RUR,2035,0.0041382717020328
RE1,DEMRESELCAIR_SPL_HIG_RUR,2036,0.0049676624872561
RE1,DEMRESELCAIR_SPL_HIG_RUR,2037,0.0060684891203305
RE1,DEMRESELCAIR_SPL_HIG_RUR,2038,0.0075120633512126
RE1,DEMRESELCAIR_SPL_HIG_RUR,2039,0.0093754425906212
RE1,DEMRESELCAIR_SPL_HIG_RUR,2040,0.0117322879761346
RE1,DEMRESELCAIR_SPL_HIG_RUR,2041,0.0146377782054566
RE1,DEMRESELCAIR_SPL_HIG_RUR,2042,0.0181084466646087
RE1,DEMRESELCAIR_SPL_HIG_RUR,2043,0.0221014326113803
RE1,DEMRESELCAIR_SPL_HIG_RUR,2044,0.0265016194702383
RE1,DEMRESELCAIR_SPL_HIG_RUR,2045,0.0311261697661533
RE1,DEMRESELCAIR_SPL_HIG_RUR,2046,0.0357507200620684
RE1,DEMRESELCAIR_SPL_HIG_RUR,2047,0.0401509069209263
RE1,DEMRESELCAIR_SPL_HIG_RUR,2048,0.044143892867698
RE1,DEMRESELCAIR_SPL_HIG_RUR,2049,0.0476145613268501
RE1,DEMRESELCAIR_SPL_HIG_RUR,2050,0.0505200515561721
RE1,DEMRESELCAIR_SPL_HIG_RUR,2051,0.0528768969416855
RE1,DEMRESELCAIR_SPL_HIG_RUR,2052,0.054740276181094
RE1,DEMRESELCAIR_SPL_HIG_RUR,2053,0.0561838504119761
RE1,DEMRESELCAIR_SPL_HIG_RUR,2054,0.0572846770450506
RE1,DEMRESELCAIR_SPL_HIG_URB,2022,0.0
RE1,DEMRESELCAIR_SPL_HIG_URB,2023,0.0
RE1,DEMRESELCAIR_SPL_HIG_URB,2024,0.0
RE1,DEMRESELCAIR_SPL_HIG_URB,2025,0.047
RE1,DEMRESELCAIR_SPL_HIG_URB,2026,0.048
RE1,DEMRESELCAIR_SPL_HIG_URB,2027,0.05
RE1,DEMRESELCAIR_SPL_HIG_URB,2028,0.051
RE1,DEMRESELCAIR_SPL_HIG_URB,2029,0.054
RE1,DEMRESELCAIR_SPL_HIG_URB,2030,0.057
RE1,DEMRESELCAIR_SPL_HIG_URB,2031,0.062
RE1,DEMRESELCAIR_SPL_HIG_URB,2032,0.068
RE1,DEMRESELCAIR_SPL_HIG_URB,2033,0.076
RE1,DEMRESELCAIR_SPL_HIG_URB,2034,0.088
RE1,DEMRESELCAIR_SPL_HIG_URB,2035,0.103
RE1,DEMRESELCAIR_SPL_HIG_URB,2036,0.124
RE1,DEMRESELCAIR_SPL_HIG_URB,2037,0.151
RE1,DEMRESELCAIR_SPL_HIG_URB,2038,0.187
RE1,DEMRESELCAIR_SPL_HIG_URB,2039,0.234
RE1,DEMRESELCAIR_SPL_HIG_URB,2040,0.293
RE1,DEMRESELCAIR_SPL_HIG_URB,2041,0.365
RE1,DEMRESELCAIR_SPL_HIG_URB,2042,0.452
RE1,DEMRESELCAIR_SPL_HIG_URB,2043,0.551
RE1,DEMRESELCAIR_SPL_HIG_URB,2044,0.661
RE1,DEMRESELCAIR_SPL_HIG_URB,2045,0.776
RE1,DEMRESELCAIR_SPL_HIG_URB,2046,0.892
RE1,DEMRESELCAIR_SPL_HIG_URB,2047,1.001
RE1,DEMRESELCAIR_SPL_HIG_URB,2048,1.101
RE1,DEMRESELCAIR_SPL_HIG_URB,2049,1.187
