REGION,TECHNOLOGY,TIMESLICE,YEAR,VALUE
RE1,PWRSOLRTP_ZNI,S101,2036,0.1849999999999999
RE1,PWRSOLRTP_ZNI,S101,2037,0.1849999999999999
RE1,PWRSOLRTP_ZNI,S101,2038,0.1849999999999999
RE1,PWRSOLRTP_ZNI,S101,2039,0.1849999999999999
RE1,PWRSOLRTP_ZNI,S101,2040,0.1849999999999999
RE1,PWRSOLRTP_ZNI,S101,2041,0.1849999999999999
RE1,PWRSOLRTP_ZNI,S101,2042,0.1849999999999999
RE1,PWRSOLRTP_ZNI,S101,2043,0.1849999999999999
RE1,PWRSOLRTP_ZNI,S101,2044,0.1849999999999999
RE1,PWRSOLRTP_ZNI,S101,2045,0.1849999999999999
RE1,PWRSOLRTP_ZNI,S101,2046,0.1849999999999999
RE1,PWRSOLRTP_ZNI,S101,2047,0.1849999999999999
RE1,PWRSOLRTP_ZNI,S101,2048,0.1849999999999999
RE1,PWRSOLRTP_ZNI,S101,2049,0.1849999999999999
RE1,PWRSOLRTP_ZNI,S101,2050,0.196
RE1,PWRSOLRTP_ZNI,S101,2051,0.196
RE1,PWRSOLRTP_ZNI,S101,2052,0.196
RE1,PWRSOLRTP_ZNI,S101,2053,0.196
RE1,PWRSOLRTP_ZNI,S101,2054,0.196
RE1,PWRSOLUGE,S101,2022,0.249
RE1,PWRSOLUGE,S101,2023,0.249
RE1,PWRSOLUGE,S101,2024,0.249
RE1,PWRSOLUGE,S101,2025,0.249
RE1,PWRSOLUGE,S101,2026,0.249
RE1,PWRSOLUGE,S101,2027,0.249
RE1,PWRSOLUGE,S101,2028,0.249
RE1,PWRSOLUGE,S101,2029,0.249
RE1,PWRSOLUGE,S101,2030,0.249
RE1,PWRSOLUGE,S101,2031,0.257
RE1,PWRSOLUGE,S101,2032,0.257
RE1,PWRSOLUGE,S101,2033,0.257
RE1,PWRSOLUGE,S101,2034,0.257
RE1,PWRSOLUGE,S101,2035,0.257
RE1,PWRSOLUGE,S101,2036,0.257
RE1,PWRSOLUGE,S101,2037,0.257
RE1,PWRSOLUGE,S101,2038,0.257
RE1,PWRSOLUGE,S101,2039,0.257
RE1,PWRSOLUGE,S101,2040,0.257
RE1,PWRSOLUGE,S101,2041,0.257
RE1,PWRSOLUGE,S101,2042,0.257
RE1,PWRSOLUGE,S101,2043,0.257
RE1,PWRSOLUGE,S101,2044,0.257
RE1,PWRSOLUGE,S101,2045,0.257
RE1,PWRSOLUGE,S101,2046,0.257
RE1,PWRSOLUGE,S101,2047,0.257
RE1,PWRSOLUGE,S101,2048,0.257
RE1,PWRSOLUGE,S101,2049,0.257
RE1,PWRSOLUGE,S101,2050,0.278
RE1,PWRSOLUGE,S101,2051,0.278
RE1,PWRSOLUGE,S101,2052,0.278
RE1,PWRSOLUGE,S101,2053,0.278
RE1,PWRSOLUGE,S101,2054,0.278
RE1,PWRSOLUGE_BAT,S101,2022,0.269
RE1,PWRSOLUGE_BAT,S101,2023,0.269
RE1,PWRSOLUGE_BAT,S101,2024,0.269
RE1,PWRSOLUGE_BAT,S101,2025,0.269
RE1,PWRSOLUGE_BAT,S101,2026,0.269
RE1,PWRSOLUGE_BAT,S101,2027,0.269
RE1,PWRSOLUGE_BAT,S101,2028,0.269
RE1,PWRSOLUGE_BAT,S101,2029,0.269
RE1,PWRSOLUGE_BAT,S101,2030,0.269
RE1,PWRSOLUGE_BAT,S101,2031,0.269
RE1,PWRSOLUGE_BAT,S101,2032,0.269
RE1,PWRSOLUGE_BAT,S101,2033,0.269
RE1,PWRSOLUGE_BAT,S101,2034,0.269
RE1,PWRSOLUGE_BAT,S101,2035,0.269
RE1,PWRSOLUGE_BAT,S101,2036,0.269
RE1,PWRSOLUGE_BAT,S101,2037,0.269
RE1,PWRSOLUGE_BAT,S101,2038,0.269
RE1,PWRSOLUGE_BAT,S101,2039,0.269
RE1,PWRSOLUGE_BAT,S101,2040,0.269
RE1,PWRSOLUGE_BAT,S101,2041,0.269
RE1,PWRSOLUGE_BAT,S101,2042,0.269
RE1,PWRSOLUGE_BAT,S101,2043,0.269
RE1,PWRSOLUGE_BAT,S101,2044,0.269
RE1,PWRSOLUGE_BAT,S101,2045,0.269
RE1,PWRSOLUGE_BAT,S101,2046,0.269
RE1,PWRSOLUGE_BAT,S101,2047,0.269
RE1,PWRSOLUGE_BAT,S101,2048,0.269
RE1,PWRSOLUGE_BAT,S101,2049,0.269
RE1,PWRSOLUGE_BAT,S101,2050,0.269
RE1,PWRSOLUGE_BAT,S101,2051,0.269
RE1,PWRSOLUGE_BAT,S101,2052,0.269
RE1,PWRSOLUGE_BAT,S101,2053,0.269
RE1,PWRSOLUGE_BAT,S101,2054,0.269
RE1,PWRSOLUPE,S101,2022,0.1989999999999999
RE1,PWRSOLUPE,S101,2023,0.212
RE1,PWRSOLUPE,S101,2024,0.1989999999999999
RE1,PWRSOLUPE,S101,2025,0.1989999999999999
RE1,PWRSOLUPE,S101,2026,0.1989999999999999
RE1,PWRSOLUPE,S101,2027,0.1989999999999999
RE1,PWRSOLUPE,S101,2028,0.1989999999999999
RE1,PWRSOLUPE,S101,2029,0.1989999999999999
RE1,PWRSOLUPE,S101,2030,0.1989999999999999
RE1,PWRSOLUPE,S101,2031,0.205
RE1,PWRSOLUPE,S101,2032,0.205
RE1,PWRSOLUPE,S101,2033,0.205
RE1,PWRSOLUPE,S101,2034,0.205
RE1,PWRSOLUPE,S101,2035,0.205
RE1,PWRSOLUPE,S101,2036,0.205
RE1,PWRSOLUPE,S101,2037,0.205
RE1,PWRSOLUPE,S101,2038,0.205
RE1,PWRSOLUPE,S101,2039,0.205
RE1,PWRSOLUPE,S101,2040,0.205
RE1,PWRSOLUPE,S101,2041,0.205
RE1,PWRSOLUPE,S101,2042,0.205
RE1,PWRSOLUPE,S101,2043,0.205
RE1,PWRSOLUPE,S101,2044,0.205
RE1,PWRSOLUPE,S101,2045,0.205
RE1,PWRSOLUPE,S101,2046,0.205
RE1,PWRSOLUPE,S101,2047,0.205
RE1,PWRSOLUPE,S101,2048,0.205
RE1,PWRSOLUPE,S101,2049,0.205
RE1,PWRSOLUPE,S101,2050,0.222
RE1,PWRSOLUPE,S101,2051,0.222
RE1,PWRSOLUPE,S101,2052,0.222
RE1,PWRSOLUPE,S101,2053,0.222
RE1,PWRSOLUPE,S101,2054,0.222
RE1,PWRSTD,S101,2022,1.0
RE1,PWRSTD,S101,2023,1.0
RE1,PWRSTD,S101,2024,1.0
RE1,PWRSTD,S101,2025,1.0
RE1,PWRSTD,S101,2026,1.0
RE1,PWRSTD,S101,2027,1.0
RE1,PWRSTD,S101,2028,1.0
RE1,PWRSTD,S101,2029,1.0
RE1,PWRSTD,S101,2030,1.0
RE1,PWRSTD,S101,2031,1.0
RE1,PWRSTD,S101,2032,1.0
RE1,PWRSTD,S101,2033,1.0
RE1,PWRSTD,S101,2034,1.0
RE1,PWRSTD,S101,2035,1.0
RE1,PWRSTD,S101,2036,1.0
RE1,PWRSTD,S101,2037,1.0
RE1,PWRSTD,S101,2038,1.0
RE1,PWRSTD,S101,2039,1.0
RE1,PWRSTD,S101,2040,1.0
RE1,PWRSTD,S101,2041,1.0
RE1,PWRSTD,S101,2042,1.0
RE1,PWRSTD,S101,2043,1.0
RE1,PWRSTD,S101,2044,1.0
RE1,PWRSTD,S101,2045,1.0
RE1,PWRSTD,S101,2046,1.0
RE1,PWRSTD,S101,2047,1.0
RE1,PWRSTD,S101,2048,1.0
RE1,PWRSTD,S101,2049,1.0
RE1,PWRSTD,S101,2050,1.0
RE1,PWRSTD,S101,2051,1.0
RE1,PWRSTD,S101,2052,1.0
RE1,PWRSTD,S101,2053,1.0
RE1,PWRSTD,S101,2054,1.0
RE1,PWRWAS,S101,2022,0.9
RE1,PWRWAS,S101,2023,0.9
RE1,PWRWAS,S101,2024,0.9
RE1,PWRWAS,S101,2025,0.9
RE1,PWRWAS,S101,2026,0.9
RE1,PWRWAS,S101,2027,0.9
RE1,PWRWAS,S101,2028,0.9
RE1,PWRWAS,S101,2029,0.9
RE1,PWRWAS,S101,2030,0.905
RE1,PWRWAS,S101,2031,0.905
RE1,PWRWAS,S101,2032,0.905
RE1,PWRWAS,S101,2033,0.905
RE1,PWRWAS,S101,2034,0.905
RE1,PWRWAS,S101,2035,0.905
RE1,PWRWAS,S101,2036,0.905
RE1,PWRWAS,S101,2037,0.905
RE1,PWRWAS,S101,2038,0.905
RE1,PWRWAS,S101,2039,0.905
RE1,PWRWAS,S101,2040,0.905
RE1,PWRWAS,S101,2041,0.905
RE1,PWRWAS,S101,2042,0.905
RE1,PWRWAS,S101,2043,0.905
RE1,PWRWAS,S101,2044,0.905
RE1,PWRWAS,S101,2045,0.905
RE1,PWRWAS,S101,2046,0.905
RE1,PWRWAS,S101,2047,0.905
RE1,PWRWAS,S101,2048,0.905
RE1,PWRWAS,S101,2049,0.905
RE1,PWRWAS,S101,2050,0.914
RE1,PWRWAS,S101,2051,0.914
RE1,PWRWAS,S101,2052,0.914
RE1,PWRWAS,S101,2053,0.914
RE1,PWRWAS,S101,2054,0.914
RE1,PWRWNDOFS_FIX,S101,2022,0.399
RE1,PWRWNDOFS_FIX,S101,2023,0.399
RE1,PWRWNDOFS_FIX,S101,2024,0.399
RE1,PWRWNDOFS_FIX,S101,2025,0.399
RE1,PWRWNDOFS_FIX,S101,2026,0.399
RE1,PWRWNDOFS_FIX,S101,2027,0.399
RE1,PWRWNDOFS_FIX,S101,2028,0.399
RE1,PWRWNDOFS_FIX,S101,2029,0.399
RE1,PWRWNDOFS_FIX,S101,2030,0.399
RE1,PWRWNDOFS_FIX,S101,2031,0.548
RE1,PWRWNDOFS_FIX,S101,2032,0.548
RE1,PWRWNDOFS_FIX,S101,2033,0.548
RE1,PWRWNDOFS_FIX,S101,2034,0.548
RE1,PWRWNDOFS_FIX,S101,2035,0.548
RE1,PWRWNDOFS_FIX,S101,2036,0.548
RE1,PWRWNDOFS_FIX,S101,2037,0.548
RE1,PWRWNDOFS_FIX,S101,2038,0.548
RE1,PWRWNDOFS_FIX,S101,2039,0.548
RE1,PWRWNDOFS_FIX,S101,2040,0.548
RE1,PWRWNDOFS_FIX,S101,2041,0.548
RE1,PWRWNDOFS_FIX,S101,2042,0.548
RE1,PWRWNDOFS_FIX,S101,2043,0.548
RE1,PWRWNDOFS_FIX,S101,2044,0.548
RE1,PWRWNDOFS_FIX,S101,2045,0.548
RE1,PWRWNDOFS_FIX,S101,2046,0.548
RE1,PWRWNDOFS_FIX,S101,2047,0.548
RE1,PWRWNDOFS_FIX,S101,2048,0.548
RE1,PWRWNDOFS_FIX,S101,2049,0.548
RE1,PWRWNDOFS_FIX,S101,2050,0.56
RE1,PWRWNDOFS_FIX,S101,2051,0.56
RE1,PWRWNDOFS_FIX,S101,2052,0.56
RE1,PWRWNDOFS_FIX,S101,2053,0.56
RE1,PWRWNDOFS_FIX,S101,2054,0.56
RE1,PWRWNDOFS_FLO,S101,2022,0.399
RE1,PWRWNDOFS_FLO,S101,2023,0.399
RE1,PWRWNDOFS_FLO,S101,2024,0.399
RE1,PWRWNDOFS_FLO,S101,2025,0.399
RE1,PWRWNDOFS_FLO,S101,2026,0.399
RE1,PWRWNDOFS_FLO,S101,2027,0.399
RE1,PWRWNDOFS_FLO,S101,2028,0.399
RE1,PWRWNDOFS_FLO,S101,2029,0.399
RE1,PWRWNDOFS_FLO,S101,2030,0.399
RE1,PWRWNDOFS_FLO,S101,2031,0.548
RE1,PWRWNDOFS_FLO,S101,2032,0.548
RE1,PWRWNDOFS_FLO,S101,2033,0.548
RE1,PWRWNDOFS_FLO,S101,2034,0.548
RE1,PWRWNDOFS_FLO,S101,2035,0.548
RE1,PWRWNDOFS_FLO,S101,2036,0.548
RE1,PWRWNDOFS_FLO,S101,2037,0.548
RE1,PWRWNDOFS_FLO,S101,2038,0.548
RE1,PWRWNDOFS_FLO,S101,2039,0.548
RE1,PWRWNDOFS_FLO,S101,2040,0.548
RE1,PWRWNDOFS_FLO,S101,2041,0.548
RE1,PWRWNDOFS_FLO,S101,2042,0.548
RE1,PWRWNDOFS_FLO,S101,2043,0.548
RE1,PWRWNDOFS_FLO,S101,2044,0.548
RE1,PWRWNDOFS_FLO,S101,2045,0.548
RE1,PWRWNDOFS_FLO,S101,2046,0.548
RE1,PWRWNDOFS_FLO,S101,2047,0.548
RE1,PWRWNDOFS_FLO,S101,2048,0.548
RE1,PWRWNDOFS_FLO,S101,2049,0.548
RE1,PWRWNDOFS_FLO,S101,2050,0.56
RE1,PWRWNDOFS_FLO,S101,2051,0.56
RE1,PWRWNDOFS_FLO,S101,2052,0.56
RE1,PWRWNDOFS_FLO,S101,2053,0.56
RE1,PWRWNDOFS_FLO,S101,2054,0.56
RE1,PWRWNDONS,S101,2022,0.3499999999999999
RE1,PWRWNDONS,S101,2023,0.45
RE1,PWRWNDONS,S101,2024,0.5
RE1,PWRWNDONS,S101,2025,0.3499999999999999
RE1,PWRWNDONS,S101,2026,0.3499999999999999
RE1,PWRWNDONS,S101,2027,0.3499999999999999
RE1,PWRWNDONS,S101,2028,0.3499999999999999
RE1,PWRWNDONS,S101,2029,0.3499999999999999
RE1,PWRWNDONS,S101,2030,0.3499999999999999
RE1,PWRWNDONS,S101,2031,0.38
RE1,PWRWNDONS,S101,2032,0.38
RE1,PWRWNDONS,S101,2033,0.38
RE1,PWRWNDONS,S101,2034,0.38
RE1,PWRWNDONS,S101,2035,0.38
RE1,PWRWNDONS,S101,2036,0.38
RE1,PWRWNDONS,S101,2037,0.38
RE1,PWRWNDONS,S101,2038,0.38
RE1,PWRWNDONS,S101,2039,0.38
RE1,PWRWNDONS,S101,2040,0.38
RE1,PWRWNDONS,S101,2041,0.38
RE1,PWRWNDONS,S101,2042,0.38
RE1,PWRWNDONS,S101,2043,0.38
RE1,PWRWNDONS,S101,2044,0.38
RE1,PWRWNDONS,S101,2045,0.38
RE1,PWRWNDONS,S101,2046,0.38
RE1,PWRWNDONS,S101,2047,0.38
RE1,PWRWNDONS,S101,2048,0.38
RE1,PWRWNDONS,S101,2049,0.38
RE1,PWRWNDONS,S101,2050,0.42
RE1,PWRWNDONS,S101,2051,0.42
RE1,PWRWNDONS,S101,2052,0.42
RE1,PWRWNDONS,S101,2053,0.42
RE1,PWRWNDONS,S101,2054,0.42
RE1,UPSALK,S101,2022,1.0
RE1,UPSALK,S101,2023,1.0
RE1,UPSALK,S101,2024,1.0
RE1,UPSALK,S101,2025,1.0
RE1,UPSALK,S101,2026,1.0
RE1,UPSALK,S101,2027,1.0
RE1,UPSALK,S101,2028,1.0
RE1,UPSALK,S101,2029,1.0
RE1,UPSALK,S101,2030,1.0
RE1,UPSALK,S101,2031,1.0
RE1,UPSALK,S101,2032,1.0
RE1,UPSALK,S101,2033,1.0
RE1,UPSALK,S101,2034,1.0
RE1,UPSALK,S101,2035,1.0
RE1,UPSALK,S101,2036,1.0
RE1,UPSALK,S101,2037,1.0
RE1,UPSALK,S101,2038,1.0
RE1,UPSALK,S101,2039,1.0
RE1,UPSALK,S101,2040,1.0
RE1,UPSALK,S101,2041,1.0
RE1,UPSALK,S101,2042,1.0
RE1,UPSALK,S101,2043,1.0
RE1,UPSALK,S101,2044,1.0
RE1,UPSALK,S101,2045,1.0
RE1,UPSALK,S101,2046,1.0
RE1,UPSALK,S101,2047,1.0
RE1,UPSALK,S101,2048,1.0
RE1,UPSALK,S101,2049,1.0
RE1,UPSALK,S101,2050,1.0
RE1,UPSALK,S101,2051,1.0
RE1,UPSALK,S101,2052,1.0
RE1,UPSALK,S101,2053,1.0
RE1,UPSALK,S101,2054,1.0
RE1,UPSBDB,S101,2022,1.0
RE1,UPSBDB,S101,2023,1.0
RE1,UPSBDB,S101,2024,1.0
RE1,UPSBDB,S101,2025,1.0
RE1,UPSBDB,S101,2026,1.0
RE1,UPSBDB,S101,2027,1.0
RE1,UPSBDB,S101,2028,1.0
RE1,UPSBDB,S101,2029,1.0
RE1,UPSBDB,S101,2030,1.0
RE1,UPSBDB,S101,2031,1.0
RE1,UPSBDB,S101,2032,1.0
RE1,UPSBDB,S101,2033,1.0
RE1,UPSBDB,S101,2034,1.0
RE1,UPSBDB,S101,2035,1.0
RE1,UPSBDB,S101,2036,1.0
RE1,UPSBDB,S101,2037,1.0
RE1,UPSBDB,S101,2038,1.0
RE1,UPSBDB,S101,2039,1.0
RE1,UPSBDB,S101,2040,1.0
RE1,UPSBDB,S101,2041,1.0
RE1,UPSBDB,S101,2042,1.0
RE1,UPSBDB,S101,2043,1.0
RE1,UPSBDB,S101,2044,1.0
RE1,UPSBDB,S101,2045,1.0
RE1,UPSBDB,S101,2046,1.0
RE1,UPSBDB,S101,2047,1.0
RE1,UPSBDB,S101,2048,1.0
RE1,UPSBDB,S101,2049,1.0
RE1,UPSBDB,S101,2050,1.0
RE1,UPSBDB,S101,2051,1.0
RE1,UPSBDB,S101,2052,1.0
RE1,UPSBDB,S101,2053,1.0
RE1,UPSBDB,S101,2054,1.0
RE1,UPSBDL,S101,2022,1.0
RE1,UPSBDL,S101,2023,1.0
RE1,UPSBDL,S101,2024,1.0
RE1,UPSBDL,S101,2025,1.0
RE1,UPSBDL,S101,2026,1.0
RE1,UPSBDL,S101,2027,1.0
RE1,UPSBDL,S101,2028,1.0
RE1,UPSBDL,S101,2029,1.0
RE1,UPSBDL,S101,2030,1.0
RE1,UPSBDL,S101,2031,1.0
RE1,UPSBDL,S101,2032,1.0
RE1,UPSBDL,S101,2033,1.0
RE1,UPSBDL,S101,2034,1.0
RE1,UPSBDL,S101,2035,1.0
RE1,UPSBDL,S101,2036,1.0
RE1,UPSBDL,S101,2037,1.0
RE1,UPSBDL,S101,2038,1.0
RE1,UPSBDL,S101,2039,1.0
RE1,UPSBDL,S101,2040,1.0
RE1,UPSBDL,S101,2041,1.0
RE1,UPSBDL,S101,2042,1.0
RE1,UPSBDL,S101,2043,1.0
RE1,UPSBDL,S101,2044,1.0
RE1,UPSBDL,S101,2045,1.0
RE1,UPSBDL,S101,2046,1.0
RE1,UPSBDL,S101,2047,1.0
RE1,UPSBDL,S101,2048,1.0
RE1,UPSBDL,S101,2049,1.0
RE1,UPSBDL,S101,2050,1.0
RE1,UPSBDL,S101,2051,1.0
RE1,UPSBDL,S101,2052,1.0
RE1,UPSBDL,S101,2053,1.0
RE1,UPSBDL,S101,2054,1.0
RE1,UPSBET,S101,2022,1.0
RE1,UPSBET,S101,2023,1.0
RE1,UPSBET,S101,2024,1.0
RE1,UPSBET,S101,2025,1.0
RE1,UPSBET,S101,2026,1.0
RE1,UPSBET,S101,2027,1.0
RE1,UPSBET,S101,2028,1.0
RE1,UPSBET,S101,2029,1.0
RE1,UPSBET,S101,2030,1.0
RE1,UPSBET,S101,2031,1.0
RE1,UPSBET,S101,2032,1.0
RE1,UPSBET,S101,2033,1.0
RE1,UPSBET,S101,2034,1.0
RE1,UPSBET,S101,2035,1.0
RE1,UPSBET,S101,2036,1.0
RE1,UPSBET,S101,2037,1.0
RE1,UPSBET,S101,2038,1.0
RE1,UPSBET,S101,2039,1.0
RE1,UPSBET,S101,2040,1.0
RE1,UPSBET,S101,2041,1.0
RE1,UPSBET,S101,2042,1.0
RE1,UPSBET,S101,2043,1.0
RE1,UPSBET,S101,2044,1.0
RE1,UPSBET,S101,2045,1.0
RE1,UPSBET,S101,2046,1.0
RE1,UPSBET,S101,2047,1.0
RE1,UPSBET,S101,2048,1.0
RE1,UPSBET,S101,2049,1.0
RE1,UPSBET,S101,2050,1.0
RE1,UPSBET,S101,2051,1.0
RE1,UPSBET,S101,2052,1.0
RE1,UPSBET,S101,2053,1.0
RE1,UPSBET,S101,2054,1.0
RE1,UPSBGB,S101,2022,1.0
RE1,UPSBGB,S101,2023,1.0
RE1,UPSBGB,S101,2024,1.0
RE1,UPSBGB,S101,2025,1.0
RE1,UPSBGB,S101,2026,1.0
RE1,UPSBGB,S101,2027,1.0
RE1,UPSBGB,S101,2028,1.0
RE1,UPSBGB,S101,2029,1.0
RE1,UPSBGB,S101,2030,1.0
RE1,UPSBGB,S101,2031,1.0
RE1,UPSBGB,S101,2032,1.0
RE1,UPSBGB,S101,2033,1.0
RE1,UPSBGB,S101,2034,1.0
RE1,UPSBGB,S101,2035,1.0
RE1,UPSBGB,S101,2036,1.0
RE1,UPSBGB,S101,2037,1.0
RE1,UPSBGB,S101,2038,1.0
RE1,UPSBGB,S101,2039,1.0
RE1,UPSBGB,S101,2040,1.0
RE1,UPSBGB,S101,2041,1.0
RE1,UPSBGB,S101,2042,1.0
RE1,UPSBGB,S101,2043,1.0
RE1,UPSBGB,S101,2044,1.0
RE1,UPSBGB,S101,2045,1.0
RE1,UPSBGB,S101,2046,1.0
RE1,UPSBGB,S101,2047,1.0
RE1,UPSBGB,S101,2048,1.0
RE1,UPSBGB,S101,2049,1.0
RE1,UPSBGB,S101,2050,1.0
RE1,UPSBGB,S101,2051,1.0
RE1,UPSBGB,S101,2052,1.0
RE1,UPSBGB,S101,2053,1.0
RE1,UPSBGB,S101,2054,1.0
RE1,UPSBGS,S101,2022,1.0
RE1,UPSBGS,S101,2023,1.0
RE1,UPSBGS,S101,2024,1.0
RE1,UPSBGS,S101,2025,1.0
RE1,UPSBGS,S101,2026,1.0
RE1,UPSBGS,S101,2027,1.0
RE1,UPSBGS,S101,2028,1.0
RE1,UPSBGS,S101,2029,1.0
RE1,UPSBGS,S101,2030,1.0
RE1,UPSBGS,S101,2031,1.0
RE1,UPSBGS,S101,2032,1.0
RE1,UPSBGS,S101,2033,1.0
RE1,UPSBGS,S101,2034,1.0
RE1,UPSBGS,S101,2035,1.0
RE1,UPSBGS,S101,2036,1.0
RE1,UPSBGS,S101,2037,1.0
RE1,UPSBGS,S101,2038,1.0
RE1,UPSBGS,S101,2039,1.0
RE1,UPSBGS,S101,2040,1.0
RE1,UPSBGS,S101,2041,1.0
RE1,UPSBGS,S101,2042,1.0
RE1,UPSBGS,S101,2043,1.0
RE1,UPSBGS,S101,2044,1.0
RE1,UPSBGS,S101,2045,1.0
RE1,UPSBGS,S101,2046,1.0
RE1,UPSBGS,S101,2047,1.0
RE1,UPSBGS,S101,2048,1.0
RE1,UPSBGS,S101,2049,1.0
RE1,UPSBGS,S101,2050,1.0
RE1,UPSBGS,S101,2051,1.0
RE1,UPSBGS,S101,2052,1.0
RE1,UPSBGS,S101,2053,1.0
RE1,UPSBGS,S101,2054,1.0
RE1,UPSBJS,S101,2022,1.0
RE1,UPSBJS,S101,2023,1.0
RE1,UPSBJS,S101,2024,1.0
RE1,UPSBJS,S101,2025,1.0
RE1,UPSBJS,S101,2026,1.0
RE1,UPSBJS,S101,2027,1.0
RE1,UPSBJS,S101,2028,1.0
RE1,UPSBJS,S101,2029,1.0
RE1,UPSBJS,S101,2030,1.0
RE1,UPSBJS,S101,2031,1.0
RE1,UPSBJS,S101,2032,1.0
RE1,UPSBJS,S101,2033,1.0
RE1,UPSBJS,S101,2034,1.0
RE1,UPSBJS,S101,2035,1.0
RE1,UPSBJS,S101,2036,1.0
RE1,UPSBJS,S101,2037,1.0
RE1,UPSBJS,S101,2038,1.0
RE1,UPSBJS,S101,2039,1.0
RE1,UPSBJS,S101,2040,1.0
RE1,UPSBJS,S101,2041,1.0
RE1,UPSBJS,S101,2042,1.0
RE1,UPSBJS,S101,2043,1.0
RE1,UPSBJS,S101,2044,1.0
RE1,UPSBJS,S101,2045,1.0
RE1,UPSBJS,S101,2046,1.0
RE1,UPSBJS,S101,2047,1.0
RE1,UPSBJS,S101,2048,1.0
RE1,UPSBJS,S101,2049,1.0
RE1,UPSBJS,S101,2050,1.0
RE1,UPSBJS,S101,2051,1.0
RE1,UPSBJS,S101,2052,1.0
RE1,UPSBJS,S101,2053,1.0
RE1,UPSBJS,S101,2054,1.0
RE1,UPSBMET,S101,2022,1.0
RE1,UPSBMET,S101,2023,1.0
RE1,UPSBMET,S101,2024,1.0
RE1,UPSBMET,S101,2025,1.0
RE1,UPSBMET,S101,2026,1.0
RE1,UPSBMET,S101,2027,1.0
RE1,UPSBMET,S101,2028,1.0
RE1,UPSBMET,S101,2029,1.0
RE1,UPSBMET,S101,2030,1.0
RE1,UPSBMET,S101,2031,1.0
RE1,UPSBMET,S101,2032,1.0
RE1,UPSBMET,S101,2033,1.0
RE1,UPSBMET,S101,2034,1.0
RE1,UPSBMET,S101,2035,1.0
RE1,UPSBMET,S101,2036,1.0
RE1,UPSBMET,S101,2037,1.0
RE1,UPSBMET,S101,2038,1.0
RE1,UPSBMET,S101,2039,1.0
RE1,UPSBMET,S101,2040,1.0
RE1,UPSBMET,S101,2041,1.0
RE1,UPSBMET,S101,2042,1.0
RE1,UPSBMET,S101,2043,1.0
RE1,UPSBMET,S101,2044,1.0
RE1,UPSBMET,S101,2045,1.0
RE1,UPSBMET,S101,2046,1.0
RE1,UPSBMET,S101,2047,1.0
RE1,UPSBMET,S101,2048,1.0
RE1,UPSBMET,S101,2049,1.0
RE1,UPSBMET,S101,2050,1.0
RE1,UPSBMET,S101,2051,1.0
RE1,UPSBMET,S101,2052,1.0
RE1,UPSBMET,S101,2053,1.0
RE1,UPSBMET,S101,2054,1.0
RE1,UPSBMETL,S101,2022,1.0
RE1,UPSBMETL,S101,2023,1.0
RE1,UPSBMETL,S101,2024,1.0
RE1,UPSBMETL,S101,2025,1.0
RE1,UPSBMETL,S101,2026,1.0
RE1,UPSBMETL,S101,2027,1.0
RE1,UPSBMETL,S101,2028,1.0
RE1,UPSBMETL,S101,2029,1.0
RE1,UPSBMETL,S101,2030,1.0
RE1,UPSBMETL,S101,2031,1.0
RE1,UPSBMETL,S101,2032,1.0
RE1,UPSBMETL,S101,2033,1.0
RE1,UPSBMETL,S101,2034,1.0
RE1,UPSBMETL,S101,2035,1.0
RE1,UPSBMETL,S101,2036,1.0
RE1,UPSBMETL,S101,2037,1.0
RE1,UPSBMETL,S101,2038,1.0
RE1,UPSBMETL,S101,2039,1.0
RE1,UPSBMETL,S101,2040,1.0
RE1,UPSBMETL,S101,2041,1.0
RE1,UPSBMETL,S101,2042,1.0
RE1,UPSBMETL,S101,2043,1.0
RE1,UPSBMETL,S101,2044,1.0
RE1,UPSBMETL,S101,2045,1.0
RE1,UPSBMETL,S101,2046,1.0
RE1,UPSBMETL,S101,2047,1.0
RE1,UPSBMETL,S101,2048,1.0
RE1,UPSBMETL,S101,2049,1.0
RE1,UPSBMETL,S101,2050,1.0
RE1,UPSBMETL,S101,2051,1.0
RE1,UPSBMETL,S101,2052,1.0
RE1,UPSBMETL,S101,2053,1.0
RE1,UPSBMETL,S101,2054,1.0
RE1,UPSEV_FC,S101,2022,1.0
RE1,UPSEV_FC,S101,2023,1.0
RE1,UPSEV_FC,S101,2024,1.0
RE1,UPSEV_FC,S101,2025,1.0
RE1,UPSEV_FC,S101,2026,1.0
RE1,UPSEV_FC,S101,2027,1.0
RE1,UPSEV_FC,S101,2028,1.0
RE1,UPSEV_FC,S101,2029,1.0
RE1,UPSEV_FC,S101,2030,1.0
RE1,UPSEV_FC,S101,2031,1.0
RE1,UPSEV_FC,S101,2032,1.0
RE1,UPSEV_FC,S101,2033,1.0
RE1,UPSEV_FC,S101,2034,1.0
RE1,UPSEV_FC,S101,2035,1.0
RE1,UPSEV_FC,S101,2036,1.0
RE1,UPSEV_FC,S101,2037,1.0
RE1,UPSEV_FC,S101,2038,1.0
RE1,UPSEV_FC,S101,2039,1.0
RE1,UPSEV_FC,S101,2040,1.0
RE1,UPSEV_FC,S101,2041,1.0
RE1,UPSEV_FC,S101,2042,1.0
RE1,UPSEV_FC,S101,2043,1.0
RE1,UPSEV_FC,S101,2044,1.0
RE1,UPSEV_FC,S101,2045,1.0
